full_name,default_branch,forks,watchers,topics,created_at
MCG-NJU__VideoMAE,main,115,1141,"['action-recognition', 'mae', 'masked-autoencoder', 'neurips-2022', 'pytorch', 'self-supervised-learning', 'transformer', 'video-analysis', 'video-representation-learning', 'video-transformer', 'video-understanding', 'vision-transformer']",2022-03-23T06:15:50Z
NVlabs__GroupViT,main,52,677,"['image-text-matching', 'semantic-segmentation', 'transformers', 'zero-shot-learning']",2022-03-16T23:10:08Z
lucidrains__memorizing-transformers-pytorch,main,43,594,"['approximate-nearest-neighbors', 'artificial-intelligence', 'attention-mechanism', 'deep-learning', 'memory', 'retrieval', 'transformers']",2022-03-21T21:56:45Z
bradyz__cross_view_transformers,master,71,490,"['cvpr2022', 'deep-learning', 'pytorch', 'transformer']",2022-03-28T17:39:38Z
lucidrains__FLASH-pytorch,main,22,322,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'efficient-transformers', 'transformers']",2022-03-28T19:28:39Z
wzhouxiff__RestoreFormer,main,33,287,"['dictionary', 'face-restoration', 'pytorch', 'transformer']",2022-03-18T16:47:17Z
dpressel__mint,main,13,236,"['bart', 'bert', 'gpt', 'gpt2', 'opt', 'pytorch', 'roberta', 'sentence-transformers', 't5', 'transformer', 'transformer-models', 'transformers', 'tutorials']",2022-03-23T02:59:44Z
akshitac8__OW-DETR,main,34,211,"['deformable-detr', 'ms-coco', 'open-world-detection', 'transformers']",2022-03-28T06:29:22Z
minimaxir__imgbeddings,main,9,120,"['ai', 'clip', 'embeddings', 'image-processing', 'images', 'onnx', 'transformers']",2022-03-17T03:15:50Z
YiF-Zhang__RegionProxy,master,1,62,"['computer-vision', 'cvpr2022', 'pytorch', 'semantic-segmentation', 'vision-transformer']",2022-03-26T10:58:59Z
jaketae__ensemble-transformers,main,4,52,"['deep-learning', 'machine-learning', 'natural-language-processing', 'nlp', 'python', 'pytorch', 'transformer']",2022-03-28T06:58:15Z
tthinking__MATR,main,5,46,"['computer-vision', 'image', 'image-fusion', 'image-processing', 'pytorch', 'transformers']",2022-03-21T03:30:40Z
Bowen-n__MCBG,main,0,13,"['bert', 'gnn', 'huggingface-transformers', 'malware', 'malware-classification', 'pytorch', 'pytorch-geometric']",2022-03-17T02:04:18Z
TranQuocTrinh__transformer,main,4,11,"['attention', 'attention-is-all-you-need', 'attention-mechanism', 'deep-learning', 'natural-language-processing', 'neural-machine-translation', 'nlp', 'pytorch', 'transformer', 'translation']",2022-03-21T07:12:13Z
chenjunyi1999__Translator-Transformer,master,0,11,"['nlp', 'pytorch', 'transformer', 'translation']",2022-03-16T06:59:58Z
ahmedshahriar__TwitterCelebrityMatcher,main,2,11,"['fastapi', 'multilingual-bert', 'mypy', 'pydantic', 'python310', 'python39', 'pytorch', 'pytorch-gpu', 'rest-api', 'sbert', 'sentence-transformers', 'streamlit', 'streamlit-webapp', 'tweepy', 'twitter-scraping', 'web-scraping']",2022-03-24T14:49:40Z
TianHongZXY__T5-pytorch-lightning,main,0,7,"['pytorch', 'pytorch-lightning', 't5', 'transformers']",2022-03-21T14:10:56Z
alkatrazstudio__neodim-server,master,0,7,"['artificial-intelligence', 'cuda', 'gpt', 'gpt-j', 'gpt-neo', 'http-server', 'hugging-face', 'machine-learning', 'natural-language-generation', 'pytorch', 'torch', 'transformers']",2022-03-20T07:34:32Z
faiazrahman__Self-Supervised-Breast-Histopathology-Transformers,main,1,4,"['breast-cancer', 'breast-cancer-detection', 'dino', 'pytorch', 'pytorch-lightning', 'self-supervised-learning', 'transformer', 'vision-transformer']",2022-03-14T16:38:22Z
youyoungjang__tab-transformer,main,0,2,[],2022-03-14T11:00:27Z
1ucky40nc3__medicus,main,0,1,"['cnn', 'computer-vision', 'medical-imaging', 'neural-network', 'python3', 'pytorch', 'segmentation', 'transformer']",2022-03-28T17:43:16Z
litcoderr__transformer-sentiment-analyzer,main,0,0,[],2022-03-22T15:58:41Z
alibaba__EasyNLP,master,238,1884,"['bert', 'deep-learning', 'fewshot-learning', 'knowledge-distillation', 'knowledge-pretraining', 'machine-learning', 'nlp', 'pretrained-models', 'pytorch', 'text-classification', 'text-image-retrieval', 'text-to-image-synthesis', 'transfer-learning', 'transformers']",2022-04-06T09:09:51Z
alibaba__EasyCV,master,181,1638,"['classification', 'computer-vision', 'object-detection', 'pytorch', 'self-supervised-learning', 'transformers', 'vision-transformer']",2022-04-02T01:47:41Z
lucidrains__PaLM-pytorch,main,83,802,"['artificial-general-intelligence', 'attention-mechanism', 'deep-learning', 'transformers']",2022-04-04T19:35:12Z
underneathall__pinferencia,main,85,558,"['ai', 'artificial-intelligence', 'computer-vision', 'data-science', 'deep-learning', 'huggingface', 'inference', 'inference-server', 'machine-learning', 'model-deployment', 'model-serving', 'modelserver', 'nlp', 'paddlepaddle', 'predict', 'python', 'pytorch', 'serving', 'tensorflow', 'transformers']",2022-04-04T15:50:47Z
THU-KEG__OmniEvent,main,27,295,"['big-models', 'bmtrain', 'deep-learning', 'event-detection', 'event-extraction', 'huggingface-transformers', 'information-extration', 'natural-language-generation', 'natural-language-processing', 'pytorch']",2022-04-12T08:35:34Z
NVlabs__AFNO-transformer,master,20,168,[],2022-03-30T22:31:04Z
vztu__maxim-pytorch,main,21,157,"['architecture', 'computer-vision', 'deblurring', 'dehazing', 'denoising', 'deraining', 'enhancement', 'image', 'image-enhancement', 'image-processing', 'image-restoration', 'low-level-vision', 'mlp', 'restoration', 'retouching', 'transformer']",2022-04-11T06:57:11Z
ChristophReich1996__MaxViT,master,17,148,"['attention', 'computer-vision', 'deep-learning', 'image-classification', 'pytorch', 'transformer', 'vision-transformer']",2022-04-05T16:34:32Z
zjunlp__MKGformer,main,29,146,"['dataset', 'former', 'kg', 'kgc', 'knowledge-graph', 'link-prediction', 'mkg', 'mkgformer', 'mnre', 'multimodal', 'ner', 'pytorch', 'relation-extraction', 'sigir2022', 'transformer']",2022-04-06T07:51:05Z
jhcho99__CoFormer,master,7,42,"['cvpr', 'cvpr2022', 'deep-learning', 'grounded-situation-recognition', 'pytorch', 'scene-understanding', 'tranformer', 'transformers']",2022-03-30T13:43:59Z
MrVPlusOne__Coeditor,main,2,19,"['autocomplete', 'pytorch', 'transformer-architecture', 'vscode-extension']",2022-04-13T18:13:34Z
CAMMA-public__rendezvous,main,7,17,"['action-recognition', 'action-triplet', 'attention-mechanism', 'cholect45', 'cholect50', 'deep-learning', 'laparoscopy', 'python', 'python3', 'pytorch', 'state-of-the-art', 'tensorflow', 'tensorflow2', 'transformer', 'weakly-supervised-learning']",2022-03-30T17:53:48Z
axeber01__point-tnt,main,2,14,"['point-cloud', 'pytorch', 'transformer']",2022-04-07T13:04:16Z
rish-16__gpt3-pytorch,main,3,11,"['gpt-3', 'transformer']",2022-04-11T07:37:19Z
LuanAdemi__toumei,master,2,9,"['ai-safety', 'deep-learning', 'feature-visualization', 'interpretability', 'modularity', 'python', 'pytorch', 'transformer']",2022-04-04T10:55:01Z
qwopqwop200__pale-transformer-pytorch,main,1,4,[],2022-04-06T07:18:41Z
TranQuocTrinh__image_captioning,main,0,4,"['attention-mechanism', 'convolutional-neural-networks', 'deep-learning', 'efficientnet', 'image-captioning', 'multi-head-attention', 'natural-language-processing', 'python', 'pytorch', 'transformer']",2022-03-30T13:12:12Z
anthonyhughes__finetuning-en-punctuation-restoration,main,0,2,"['pytorch', 'transformer']",2022-04-03T19:48:09Z
Farooq-azam-khan__pytorch-transformer-architecture,main,0,0,[],2022-04-12T15:44:36Z
amin-datascience__Dino,main,0,0,"['python', 'pytorch', 'self-supervised-learning', 'vision-transformer']",2022-03-31T07:13:09Z
sakshamt133__vision_transformer_scratch,master,0,0,[],2022-03-29T06:15:00Z
kaddly__NaturalLanguageProcessing,master,0,0,"['bert', 'nlp', 'pytorch', 'text-classification', 'transformer']",2022-04-01T06:32:49Z
lucidrains__flamingo-pytorch,main,56,1101,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'transformers', 'visual-question-answering']",2022-04-28T15:47:33Z
ViTAE-Transformer__ViTPose,main,150,1086,"['deep-learning', 'distillation', 'mae', 'pose-estimation', 'pytorch', 'self-supervised-learning', 'vision-transformer']",2022-04-27T01:09:19Z
THUDM__CogView2,main,74,914,"['pretrained-models', 'pytorch', 'text-to-image', 'transformer']",2022-04-25T10:15:47Z
ViTAE-Transformer__ViTDet,main,45,500,"['deep-learning', 'object-detection', 'pytorch', 'vision-transformer']",2022-04-16T08:27:16Z
NVlabs__FAN,master,27,453,"['backbone', 'cityscapes', 'coco', 'corruption', 'deep-learning', 'image-classification', 'imagenet', 'information-bottleneck', 'object-detection', 'out-of-distribution', 'pre-train', 'self-attention', 'semantic-segmentation', 'vision-transformers', 'visual-grouping', 'visual-recognition']",2022-04-20T07:27:02Z
thuanz123__enhancing-transformers,main,32,220,"['pytorch', 'rq-vae', 'vit-vqgan']",2022-04-23T01:08:23Z
Algolzw__BSRT,main,11,170,"['multi-frame', 'pytorch', 'super-resolution', 'transformer']",2022-04-14T08:56:39Z
ikergarcia1996__Easy-Translate,main,211,147,"['4-bit', '8-bit', 'begginers', 'cpu', 'easy', 'easy-to-use', 'gpu', 'hugginface', 'hugginface-hub', 'huggingface-transformers', 'llm', 'm2m100', 'machine-translation', 'nllb200', 'prompt', 'pytorch', 'quantization', 'transformers', 'translation']",2022-04-26T12:50:25Z
dashstander__block-recurrent-transformer,main,13,82,"['long-range-transformer', 'machine-learning', 'pytorch', 'transformer']",2022-04-25T03:33:23Z
zchoi__S2-Transformer,main,4,74,"['ijcai2022', 'image-captioning', 'ms-coco', 'pseudo-classes', 'pseudo-labeling', 'pytorch', 'transformer', 'vision-language']",2022-04-23T02:36:49Z
ReneeYe__ConST,main,6,54,"['contrastive-learning', 'machine-translation', 'naacl2022', 'neural-machine-translation', 'pytorch', 'speec', 'speech-translation', 'spoken-language-processing', 'transformer', 'translation']",2022-04-28T10:28:39Z
acaelles97__DeVIS,master,4,40,"['computer-vision', 'deformable-transformers', 'instance-segmentation', 'pytorch', 'video-instance-segmentation', 'vis']",2022-04-22T10:04:42Z
920232796__bert_seq2seq_DDP,main,5,40,"['bert', 'data-parallel', 'ddp', 'gpt2', 'nezha', 'pytorch', 'roberta', 't5', 'transformer']",2022-04-23T10:03:02Z
muse1998__MMNet,main,10,37,"['computer-vision', 'expression', 'ijcai2022', 'micro-expression-recognition', 'pytorch', 'transformer', 'video-processing']",2022-04-21T13:07:51Z
heng-hw__SpaCap3D,main,5,20,"['3d', 'caption-generation', 'computer-vision', 'dense-captioning', 'ijcai', 'ijcai2022', 'natural-language-processing', 'point-cloud', 'pytorch', 'scene-understanding', 'transformer', 'vision-and-language']",2022-04-24T01:43:09Z
ZJier__MVAHN,main,0,8,"['convolutional-neural-network', 'hyperspectral-image-classification', 'pytorch', 'vision-transformer']",2022-04-16T11:31:45Z
iibrahimli__universal_transformers,master,0,6,"['deep-learning', 'machine-translation', 'nlp', 'pytorch', 'transformer', 'universal-transformer']",2022-04-28T14:41:14Z
EasierMTL__chinese-translation-app,main,1,4,"['aws', 'docker', 'docker-compose', 'draftjs', 'ec2', 'fastapi', 'gce', 'gcp', 'gke', 'helm', 'huggingface', 'kubernetes', 'nginx', 'nlp', 'python', 'pytorch', 'react', 'reactjs', 'terraform', 'transformers']",2022-04-14T17:55:06Z
soyasis__gpt2-fastapi-docker-deploy,main,1,2,"['docker', 'fastapi', 'gpt-2', 'huggingface-transformers', 'nlp', 'pytorch']",2022-04-15T12:19:15Z
bernardoleite__question-answering-t5-pytorch-lightning,main,0,1,"['portuguese', 'pytorch-lightning', 'question-answering', 't5-model', 'transformers']",2022-04-18T16:22:26Z
Y-Sui__Semantic-Parsing-for-KGQA,master,0,1,"['huggingface', 'knowledge-graph', 'pytorch', 'question-answering', 'semantic-parsing', 'seq2seq', 'transformers']",2022-04-22T09:00:08Z
jQuinRivero__transformer-pytorch,main,0,0,[],2022-04-27T22:59:36Z
benj1r__transformer,main,0,0,"['natural-language-processing', 'pytorch']",2022-04-22T20:57:19Z
benj1r__vision-transformer,master,0,0,"['computer-vision', 'image-classification', 'pytorch']",2022-04-26T02:11:47Z
edwinzhang98__Tree-Leaves-Classification,main,0,0,"['cnn', 'computer-vision', 'pytorch', 'resnet', 'vggnet', 'vision-transformer']",2022-04-27T02:30:08Z
microsoft__Semi-supervised-learning,main,147,1096,"['audio-classification', 'classification', 'computer-vision', 'deep-learning', 'low-resource', 'machine-learning', 'natural-language-processing', 'pytorch', 'semi-supervised-learning', 'semisupervised-learning', 'transformer']",2022-05-05T06:24:15Z
lucidrains__CoCa-pytorch,main,86,937,"['artificial-intelligence', 'attention-mechanism', 'contrastive-learning', 'deep-learning', 'image-to-text', 'multimodal', 'transformers']",2022-05-05T19:41:01Z
microsoft__GODEL,main,109,824,"['conversational-ai', 'data-processing', 'dialogpt', 'dialogue', 'dialogue-systems', 'grounded-generation', 'language-grounding', 'language-model', 'machine-learning', 'pretrained-model', 'pytorch', 'text-data', 'text-generation', 'transformer', 'transformers']",2022-05-10T22:58:14Z
KasperGroesLudvigsen__influenza_transformer,main,77,224,"['deep-learning', 'forecasting', 'forecasting-models', 'neural-networks', 'pytorch', 'sequence-to-sequence', 'time-series', 'time-series-forecasting', 'transformers']",2022-05-12T14:34:38Z
MarcoMeter__episodic-transformer-memory-ppo,main,10,105,"['actor-critic', 'deep-reinforcement-learning', 'episodic-memory', 'gated-transformer-xl', 'gtrxl', 'memory-gym', 'on-policy', 'policy-gradient', 'pomdp', 'ppo', 'proximal-policy-optimization', 'pytorch', 'transformer', 'transformer-xl', 'trxl']",2022-05-04T10:32:14Z
shibing624__nerpy,main,13,91,"['bert', 'bert-softmax', 'bert-span', 'named-entity-recognition', 'ner', 'nlp', 'pytorch', 'transformers']",2022-05-06T07:11:29Z
wq2012__SpeakerRecognitionFromScratch,main,12,38,"['attention-mechanism', 'deep-learning', 'librispeech', 'lstm', 'neural-network', 'pytorch', 'speaker-recognition', 'speaker-recognition-systems', 'transformer', 'transformer-models']",2022-05-07T16:04:03Z
chenjunyi1999__Medical-NER,main,2,20,"['machine-learning', 'ner', 'nlp', 'pytorch', 'transformers']",2022-05-08T13:23:55Z
agentdr1__LA_MIL,main,0,19,"['artificial-intelligence', 'deep-learning', 'genetic-alteration-prediction', 'local-attention', 'multiple-instance-learning', 'pytorch', 'transformers', 'whole-slide-image']",2022-05-13T16:26:26Z
amanbasu__wildfire-detection,main,6,16,"['deep-learning', 'landsat-8', 'python3', 'pytorch', 'satellite-imagery', 'vision-transformer']",2022-05-12T13:01:39Z
LHRLAB__DHGE,main,3,15,"['dual-view', 'hyper-relational', 'hypergraph', 'knowledge-graph', 'pytorch', 'transformer']",2022-05-09T09:35:57Z
ZIZUN__pytorch_lightning_transformer,main,0,3,[],2022-05-08T09:24:26Z
yxhuang7538__pytorch-swin-transformer,main,0,1,[],2022-05-05T12:41:48Z
MaoQiankun97__swin_transformer,main,0,1,[],2022-05-09T05:41:26Z
robertocarlosmedina__attention-transformer-translator-1,main,0,1,"['cv-english', 'machine-translation', 'pytorch', 'robertocarlosmedina-codes', 'sequence-to-sequence-models', 'transformer', 'transformer-architecture', 'transformer-models', 'transformers']",2022-05-08T21:48:31Z
youngx123__vit-transformer,master,0,0,"['pytorch', 'vit-transformer']",2022-05-10T06:24:31Z
MSWon__torch_transformer,main,0,0,[],2022-05-09T15:31:36Z
trannam710__Meshed-Memory-Transformer,main,1,0,"['deep-learning', 'image-captioning', 'pytorch', 'transformer', 'vncorenlp', 'word-embeddings']",2022-05-08T13:55:48Z
huggingface__exporters,main,29,502,"['coreml', 'coremltools', 'deep-learning', 'machine-learning', 'model-converter', 'pytorch', 'tensorflow', 'tflite', 'transformer']",2022-05-23T10:57:55Z
BorgwardtLab__SAT,main,33,204,"['graph-neural-networks', 'graph-representation-learning', 'graph-transformer', 'icml-2022']",2022-05-30T08:13:58Z
ziplab__LITv2,main,12,191,"['classification', 'detection', 'pytorch', 'segmentation', 'vision-transformer']",2022-05-26T01:59:51Z
LayneH__GreenMIM,main,6,157,"['efficient-deep-learning', 'masked-image-modeling', 'pytorch', 'self-supervised-learning', 'vision-transformer']",2022-05-26T15:06:28Z
XPixelGroup__RethinkVSRAlignment,main,5,96,"['nips-2022', 'pytorch', 'super-resolution', 'vision-transformer']",2022-05-29T16:01:06Z
WangLibo1995__BuildFormer,main,5,41,"['building-extraction', 'deep-learning', 'pytorch', 'remote-sensing', 'segmentation', 'vision-transformer']",2022-05-29T06:29:36Z
yhlleo__MJP,master,8,33,"['gradient-attack', 'position-embedding', 'privacy-protection', 'vision-transformer']",2022-05-26T07:21:21Z
DensoITLab__HCFormer,master,4,27,"['clustering', 'computer-vision', 'image-segmentation', 'pytorch', 'segmentation', 'transformer']",2022-05-16T05:39:04Z
BoHuangLab__Protein-Localization-Transformer,main,3,25,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'language-modeling', 'multi-modal', 'protein-sequences', 'pytorch', 'text-to-image', 'transformers']",2022-05-23T22:53:25Z
tthinking__YDTR,main,1,20,"['computer-vision', 'image-fusion', 'image-processing', 'pytorch', 'transformers']",2022-05-31T02:26:57Z
Westlake-AI__OpenBioSeq,main,1,15,"['bio-sequences', 'classification-regression', 'genetic-engineering', 'pytorch', 'self-supervised', 'transformer']",2022-05-24T09:16:26Z
gazelle93__Transformer-Various-Positional-Encoding,main,1,11,"['gensim', 'natural-language-processing', 'nlp', 'nltk', 'pytorch', 'relative-positional-encoding', 'relative-positional-representation', 'spacy', 't5', 'transformer', 'transformer-encoder', 'wordembeddings']",2022-05-27T19:38:12Z
jahongir7174__SparseRCNN,master,1,4,"['instance-segmentation', 'mixup', 'mosaic', 'object-detection', 'pytorch', 'swin-transformer']",2022-05-30T05:54:03Z
tojiboyevf__image_captioning,main,4,3,"['coco-captions', 'flickr8k', 'image-captioning', 'lstm', 'pytorch', 'transformers']",2022-05-17T17:24:23Z
miltonllera__pytorch-object-centric,master,0,2,"['attention-mechanism', 'autoencoder', 'deep-learning', 'generative-model', 'object-centric', 'pytorch', 'segmentation', 'slot-attention', 'transformer', 'variational-autoencoder']",2022-05-23T16:37:15Z
linfei-mise__vision_transformer_Pytorch_for_masked_whn,master,0,2,[],2022-05-30T17:04:59Z
AYUSH-ISHAN__MultiAgent-Traffic-Control-with-Transformers,main,0,2,"['deep-graph-networks', 'deep-reinforcement-learning', 'dgn', 'graph-neural-networks', 'multi-agent-communication', 'multi-agent-reinforcement-learning', 'python', 'pytorch', 'reinforcement-learning', 'traffic-control', 'transformers']",2022-05-31T09:37:31Z
Sprayer-Mods__ModelForge,master,0,1,"['deep-learning', 'object-detection', 'pytorch', 'transformer', 'yolo']",2022-05-28T21:23:46Z
sumo43__miniformer,main,1,1,"['artificial-intelligence', 'deep-learning', 'machine-translation', 'pytorch', 'transformer', 'translation']",2022-05-19T00:44:27Z
DiFronzo__Multilingual-Models,main,0,1,"['language', 'mbert', 'multilingual', 'python', 'python3', 'pytorch', 'scandinavian', 'transformers', 'xlm-r', 'xlm-roberta']",2022-05-29T20:41:52Z
torresflo__Poke-Model,main,0,1,"['computer-vision', 'fine-tuning', 'image-classification', 'image-to-text', 'machine-learning', 'pokemon', 'pokemon-classification', 'python', 'pytorch', 'pytorch-lightning', 'pytorch-transformers']",2022-05-30T23:22:39Z
johanngerberding__vision-transformer-pytorch,master,0,0,"['computer-vision', 'imagenette', 'pytorch', 'transformer']",2022-05-26T14:43:00Z
media-comp__2022-PCT-Lightning,main,0,0,"['pointcloud', 'transformer']",2022-05-22T14:36:59Z
NVukobrat__transformer,main,1,0,[],2022-05-21T09:17:07Z
oshapio__minimal-transformer,master,0,0,[],2022-05-28T12:19:57Z
hbrachemi__STTCV,main,0,0,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'keras', 'pytorch', 'transformers', 'video-quality-assessment']",2022-05-25T16:25:42Z
bigscience-workshop__petals,main,436,8414,"['bloom', 'chatbot', 'deep-learning', 'distributed-systems', 'falcon', 'gpt', 'guanaco', 'language-models', 'large-language-models', 'llama', 'llama2', 'machine-learning', 'neural-networks', 'nlp', 'pipeline-parallelism', 'pretrained-models', 'pytorch', 'tensor-parallelism', 'transformer', 'volunteer-computing']",2022-06-12T00:10:27Z
snap-research__EfficientFormer,main,89,907,"['deep-learning', 'detection', 'efficient-inference', 'efficient-neural-networks', 'imagenet', 'mobile-devices', 'pytorch', 'semantic-segmentation', 'transformer', 'transformers']",2022-06-02T19:59:36Z
JackHCC__Chinese-Text-Classification-PyTorch,master,37,247,"['attention-mechanism', 'bert', 'cnn', 'dpcnn', 'ernie', 'fasttext', 'nlp', 'pytorch', 'rcnn', 'rnn', 'text-classification', 'transformer']",2022-06-10T05:50:25Z
label-sleuth__label-sleuth,main,41,233,"['active-learning', 'annotation-tool', 'labeling-tool', 'nlp', 'no-code', 'python', 'pytorch', 'react', 'text-annotation', 'text-classification', 'transformers']",2022-06-07T13:16:06Z
Navidfoumani__ConvTran,main,4,74,"['cnn', 'position-encoding', 'pytorch', 'time-series', 'transformer']",2022-06-10T06:58:58Z
lucidrains__tranception-pytorch,main,1,31,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'protein-fitness-prediction', 'retrieval', 'transformers']",2022-06-02T20:58:26Z
BioMedIA__deepali,main,6,22,"['image-registration', 'medical-imaging', 'spatial-transformer-networks']",2022-06-15T11:26:05Z
minyoungpark1__swin_transformer_v2_jax,main,0,8,"['imagenette', 'jax', 'pytorch', 'swin-transformer']",2022-06-02T02:41:58Z
tuanio__asr-toolkit,main,1,6,"['conformer', 'ctc', 'lstm', 'pytorch', 'rnn', 'speech-recognition', 'speech-to-text', 'toolkit', 'transformer', 'vietnamese-speech-recognition']",2022-06-12T15:09:48Z
b-turan__transformer_pytorch,master,0,3,[],2022-06-10T14:35:22Z
annsaln__torch-transformers-multilabel,main,1,1,[],2022-06-09T05:52:41Z
theoh-io__Perception-Pipeline,master,0,1,"['deepsort', 'loomo', 'pedestrian-tracking', 'pytorch', 'real-time', 'reid', 'siamese-network', 'single-object-tracking', 'transformer', 'video', 'you-only-look-once']",2022-06-03T12:29:11Z
dltpal07__transformer_pyTorch,master,0,0,[],2022-06-16T05:55:06Z
HarshvirSandhu__Language-Translator,main,0,0,"['huggingface-transformers', 'nlp', 'pytorch']",2022-06-12T18:44:10Z
TinsaeW__Synthesizer-vs-Vanilla-Transformer,main,0,0,"['attention-mechanism', 'nlp', 'pytorch', 'transformer']",2022-06-06T15:11:49Z
lucidrains__parti-pytorch,main,20,502,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'text-to-image', 'transformers']",2022-06-22T21:01:28Z
conceptofmind__LaMDA-rlhf-pytorch,main,76,453,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'human-feedback', 'machine-learning', 'reinforcement-learning', 'transformers']",2022-06-21T14:08:46Z
NVlabs__GCVit,main,50,412,"['ade20k', 'backbone', 'coco', 'deep-learning', 'imagenet', 'imagenet-classification', 'object-detection', 'pre-train', 'pre-trained-model', 'self-attention', 'semantic-segmentation', 'vision-transformer', 'visual-recognition']",2022-06-18T00:44:21Z
jw9730__tokengt,main,43,289,"['equivariance', 'gnn', 'graph', 'hypergraph', 'pytorch', 'self-attention', 'transformer']",2022-06-29T04:30:26Z
lucidrains__perceiver-ar-pytorch,main,4,85,"['artficial-intelligence', 'attention-mechanism', 'deep-learning', 'long-context', 'transformer']",2022-06-18T15:58:56Z
maryam089__SDViT,main,7,33,"['deep-learning', 'domain-generalization', 'pytorch', 'vision-transformer']",2022-06-17T09:41:48Z
uncbiag__iSegFormer,v1.0,2,23,"['interactive-segmentation', 'medical-image-segmentation', 'pytorch', 'vision-transformers']",2022-06-29T21:17:02Z
OpenNLPLab__Vicinity-Vision-Transformer,main,2,15,"['backbone', 'imagenet', 'pytorch', 'transformer', 'vision-transformer']",2022-06-17T03:20:01Z
shawroad__Text-Generation-Chinese-Pytorch,main,4,14,"['gpt2', 't5', 'transformer', 'unilm']",2022-06-23T03:27:21Z
Katherine121__MobileFormer,main,0,8,"['cnn', 'embedded-systems', 'pytorch', 'transformer']",2022-06-19T02:49:38Z
JunhoKim94__TutorKD,main,0,5,"['bert', 'deep-learning', 'distillation', 'knowledge-distillation', 'language-model', 'nlp', 'pre-trained-model', 'pytorch', 'transformer']",2022-06-25T09:02:36Z
xing-bing__swin-transformer-classify,main,0,4,[],2022-06-21T15:46:04Z
limitz__spatialprojector,main,0,4,"['ai', 'perspective', 'pytorch', 'spatial-transformer-network']",2022-06-27T14:38:28Z
perceivelab__Transformer-IPMN,main,0,3,"['classification-model', 'deep-learning', 'deep-neural-networks', 'interpretability', 'ipmn', 'medical-imaging', 'pancreas', 'transformers', 'vision-transformer']",2022-06-20T11:10:21Z
aeeeeeep__2022WBDC-semi,main,0,2,"['bert', 'nlp', 'pytorch', 'swin-transformer', 'transformer']",2022-06-30T15:19:52Z
badass-techie__Music-Generation,main,0,2,"['attention', 'attention-mechanism', 'attention-model', 'audio', 'keras', 'nlp', 'pytorch', 'sequence-modeling', 'tensorflow', 'transformer']",2022-06-23T08:30:48Z
leoxiang66__transformer-implementation-pytorch,main,0,1,[],2022-06-23T13:58:15Z
aselimc__Clustering-Segmentation-Based-On-iBOT,main,0,1,"['clustering', 'computer-vision', 'deep-learning', 'pytorch', 'segmentation', 'self-supervised-learning', 'vision-transformer']",2022-06-24T16:10:47Z
hussainkanafani__tweets-cls,main,0,0,"['nlp', 'pytorch', 'transformers']",2022-06-18T13:03:42Z
Samtapes__GPT-2,master,0,0,"['deep-learning', 'gpt-2', 'pytorch', 'transformer']",2022-06-27T14:15:52Z
OFA-Sys__Chinese-CLIP,master,356,3166,"['chinese', 'clip', 'computer-vision', 'contrastive-loss', 'coreml-models', 'deep-learning', 'image-text-retrieval', 'multi-modal', 'multi-modal-learning', 'nlp', 'pretrained-models', 'pytorch', 'transformers', 'vision-and-language-pre-training', 'vision-language']",2022-07-08T03:12:21Z
HUSTAI__uie_pytorch,main,83,481,"['information-extraction', 'pytorch', 'transformers', 'uie']",2022-07-04T12:58:54Z
neulab__knn-transformers,master,21,258,"['huggingface', 'knn', 'knn-lm', 'knn-mt', 'knn-transformers', 'knnlm', 'knnmt', 'language', 'language-models', 'machine', 'models', 'nearest', 'nearest-neighbor', 'neighbor', 'neuro-symbolic', 'pytorch', 'retomaton', 'transformers', 'translation']",2022-07-06T19:41:53Z
DerrickXuNu__v2x-vit,main,30,237,"['3d-object-detection', 'autonomous-driving', 'collaborative-perception', 'computer-vision', 'deep-learning', 'machine-learning', 'multi-agent-system', 'pytorch', 'simulation', 'v2x', 'vehicle-to-everything', 'vision-transformer']",2022-07-04T17:40:18Z
postech-ami__FastMETRO,main,13,151,"['3d-human-shape-and-pose-estimation', 'eccv2022', 'human-mesh-recovery', 'human-pose-estimation', 'transformer']",2022-07-18T11:10:34Z
YeexiaoZheng__Multimodal-Sentiment-Analysis,main,17,126,"['attention', 'multimodal', 'multimodal-sentiment-analysis', 'pytorch', 'torchvision', 'transformer']",2022-07-14T15:08:09Z
Little-Podi__AiATrack,main,8,95,"['attention-mechanism', 'eccv2022', 'object-tracking', 'pytorch', 'single-object-tracking', 'tracking', 'vision-transformer', 'visual-tracking']",2022-07-16T02:58:13Z
LifeBeyondExpectations__ECCV22-PointMixer,main,11,94,"['3d-object-classification', '3d-reconstruction', '3d-semantic-segmentation', 'eccv2022', 'mlp-mixer', 'point-cloud', 'point-cloud-reconstruction', 'transformer']",2022-07-18T05:34:53Z
Green-Wood__CoMER,master,16,87,"['deep-learning', 'eccv2022', 'encoder-decoder', 'handwritten-text-recognition', 'latex', 'math-recognition', 'pytorch', 'pytorch-lightning', 'transformer']",2022-07-10T02:19:20Z
