full_name,default_branch,forks,watchers,topics,created_at
open-mmlab__mmgeneration,master,218,1744,"['diffusion-models', 'gan', 'generative', 'generative-adversarial-network', 'mmcv', 'openmmlab', 'pytorch']",2021-04-14T12:06:16Z
GaParmar__clean-fid,main,61,811,"['computer-graphics', 'computer-vision', 'deep-learning', 'fid', 'fid-calculation', 'fid-score', 'frechet-distance', 'frechet-inception-distance', 'gan', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch']",2021-04-23T00:23:51Z
Atharva-Phatak__torchflare,main,7,84,"['deep-learning', 'deep-neural-networks', 'gans', 'generative-adversarial-network', 'image-classfication', 'image-classification', 'image-processing', 'image-segmentation', 'infrastructure', 'kaggle', 'machine-learning', 'natural-language-processing', 'python', 'pytorch', 'pytorch-model', 'self-supervised-learning', 'text-classification']",2021-04-16T14:55:28Z
Mukosame__AODA,main,11,74,"['computer-vision', 'cvpr', 'cvpr2021', 'deep-learning', 'gan', 'gans', 'image-generation', 'image-manipulation', 'image2image', 'open-domain', 'pytorch', 'sketch', 'wacv', 'wacv2022']",2021-04-16T02:04:08Z
GMvandeVen__class-incremental-learning,main,14,66,"['ar1', 'brain-inspired-replay', 'class-incremental-learning', 'continual-learning', 'cwr', 'cwr-plus', 'elastic-weight-consolidation', 'generative-classification', 'generative-classifier', 'generative-replay', 'labels-trick', 'slda', 'synaptic-intelligence', 'variational-autoencoder']",2021-04-20T21:53:54Z
VCL3D__PanoDR,main,8,36,"['360', 'augmented-reality', 'cnn', 'deep-learning', 'diminished-reality', 'empty-rooms', 'generative-models', 'image-inpainting', 'image-to-image-translation', 'layout-estimation', 'omnidirectional-vision', 'pytorch', 'spherical-panoramas', 'structured3d']",2021-04-14T15:05:05Z
philsyn__DiffWave-unconditional,master,4,26,"['diffwave', 'pytorch', 'speech', 'speech-commands', 'speech-synthesis', 'waveform', 'waveform-generation', 'waveform-generator']",2021-04-13T06:11:53Z
avivga__zerodim,main,5,22,"['disentanglement', 'face-manipulation', 'generative-models', 'image-manipulation', 'neurips', 'pytorch', 'stylegan', 'stylegan2']",2021-04-25T10:41:01Z
eleGAN23__QGAN,main,5,17,"['celeba-hq', 'gans', 'generative-adversarial-nets', 'generative-adversarial-networks', 'hypercomplex-gan', 'qnn', 'quaternion-algebra', 'quaternion-batch-normalization', 'quaternion-gan', 'quaternion-generative-models', 'quaternion-neural-networks', 'quaternions', 'sngan']",2021-04-19T20:35:28Z
janaSunrise__Anime-face-generation-DCGAN-webapp,main,0,9,"['anime-face-generation', 'deep-learning', 'deep-neural-networks', 'gan', 'gans', 'machine-learning', 'webapp']",2021-04-26T15:17:48Z
halixness__generative_timesformer_pytorch,main,0,1,"['ai', 'attention', 'facebook', 'timesformer', 'transformer', 'video', 'video-generation', 'video-prediction', 'vit']",2021-04-14T10:53:26Z
the-neural-networker__deep-convolutional-gan,main,1,1,"['dcgan-pytorch', 'deep-learning', 'generative-adversarial-network', 'pytorch', 'pytorch-implementation', 'pytorch-lightning']",2021-04-23T08:48:26Z
sooryamsharma__adv-pose-estimation,main,0,1,"['generative-adversarial-network', 'mpii-dataset', 'pytorch', 'stacked-hourglass-networks']",2021-04-13T20:28:31Z
cestwc__discriminator-loss-for-text-generation-pytorch,main,0,0,[],2021-04-11T05:06:57Z
ermongroup__SDEdit,main,82,870,"['controllable-generation', 'image-editing', 'image-generation', 'image-manipulation', 'pytorch', 'score-matching']",2021-05-05T04:29:46Z
s-omranpour__MIDI-Transformer,main,0,12,"['midi', 'music-generation', 'pytorch', 'pytorch-lightning', 'symbolic-music', 'transformers']",2021-05-05T15:27:24Z
vita-epfl__SemDisc,master,1,9,"['autonomous-vehicles', 'deep-learning', 'generative-adversarial-network', 'image-synthesis']",2021-05-09T22:11:42Z
EdvardOlsen__Horoscope_generator,main,2,5,"['ai', 'fine-tuning', 'generation', 'gpt2', 'horoscope', 'machine-learning', 'nlp', 'pytorch', 'telegram-bot', 'transformers']",2021-04-29T18:26:20Z
Galaxies99__GANcon-pytorch,main,0,3,"['generative-adversarial-network', 'protein-structure-prediction']",2021-04-29T09:55:04Z
liu-yucheng__AIDesign-GAN,main,0,3,"['art', 'artificial-intelligence', 'cnn', 'convolutional-neural-networks', 'dcgan', 'design', 'gan', 'generative-adversarial-network', 'gnu-gplv3', 'gpl3', 'gplv3', 'python', 'python-3', 'python3', 'pytorch']",2021-05-11T12:01:57Z
yakhyo__dcgan-pytorch,master,1,2,"['dcgan-pytorch', 'generative-adversarial-network']",2021-05-11T04:37:14Z
akuramshin__cDCGAN-Quickdraw,master,0,1,"['dcgan-pytorch', 'deep-learning', 'gan', 'gans', 'generative-adversarial-network', 'quickdraw-dataset']",2021-05-11T20:16:16Z
galgreshler__Catch-A-Waveform,main,31,170,"['audio-denoising', 'audio-generation', 'audio-inpainting', 'audio-super-resolution', 'bandwidth-extension', 'gan', 'music-generation', 'raw-waveforms', 'single-example', 'speech-synthesis']",2021-05-23T10:30:20Z
thu-coai__JointGT,main,9,70,"['bart', 'knowledge-graph', 'pretrained-models', 'pytorch', 't5', 'text-generation']",2021-05-26T03:56:29Z
MinkaiXu__ConfVAE-ICML21,main,16,48,"['bilevel-optimization', 'computational-biology', 'computational-chemistry', 'conformation', 'generative-models', 'graph-neural-networks', 'icml-2021', 'molecule', 'pytorch', 'vae']",2021-05-28T09:41:46Z
sara-nl__3D-VQ-VAE-2,master,8,31,"['3d', 'computed-tomography', 'generative-model', 'pixelcnn', 'pixelsnail', 'pytorch', 'pytorch-lightning', 'vq-vae-2']",2021-05-25T09:30:28Z
nandakishormpai__manglish_lyrics_generator,main,3,9,"['api', 'axios', 'flask', 'flask-api', 'lstm', 'lyrics-generator', 'machine-learning', 'manglish', 'natural-language-processing', 'nlp', 'pytorch', 'scraper', 'seq2seq', 'text-generation']",2021-05-16T04:16:51Z
aryanpanpalia__anime-pix2pix,main,0,6,"['anime', 'edge-detection', 'face-detection', 'face-detection-using-opencv', 'face-detector', 'generative-adversarial-network', 'image-to-image-translation', 'machine-learning', 'pix2pix', 'python', 'pytorch', 'u-net']",2021-05-23T17:02:23Z
ayaz-amin__pytorch-gsn,main,0,2,"['autoencoder', 'generative-model', 'mnist-dataset', 'pytorch']",2021-05-14T19:58:03Z
lucidrains__NWT-pytorch,main,7,87,"['artificial-intelligence', 'audio', 'deep-learning', 'video-generation']",2021-06-09T02:19:23Z
TianxiangMa__MUST-GAN,main,18,74,"['cvpr2021', 'gan', 'person-image-generation']",2021-06-06T09:30:44Z
X-rayLaser__pytorch-handwriting-synthesis-toolkit,main,11,43,"['attention', 'handwriting-generation', 'handwriting-synthesis', 'lstm', 'mixture-density-networks', 'paper-implementations', 'pytorch', 'recurrent-neural-networks', 'text-to-handwriting']",2021-06-11T09:16:11Z
FabianFalck__mfcvae,main,8,33,"['clustering', 'deep-clustering', 'deep-generative-models', 'multi-facet-clustering', 'vade', 'variational-autoencoder', 'variational-deep-embedding']",2021-05-31T19:45:07Z
tufts-ml__graph-generation-vi,main,6,25,"['graph-generation', 'graph-isomorphism', 'graph-neural-networks', 'permutation-algorithms', 'variational-inference']",2021-06-11T05:03:48Z
WeisiX__ITAS3D,master,1,19,"['deep-learning', 'generative-adversarial-network', 'pytorch']",2021-06-09T16:08:30Z
evanhu1__pytorch-CelebA-faCeGAN,main,2,18,"['celeba', 'deep-learning', 'gan', 'generative-adversarial-network', 'machine-learning', 'pytorch']",2021-06-08T04:31:38Z
ChristophReich1996__Dirac-GAN,main,4,17,"['deep-learning', 'diracgan', 'gan', 'generative-adversarial-network', 'generative-model', 'pytorch']",2021-06-10T10:45:52Z
Pascalson__LERG,main,1,17,"['local-explanation', 'text-generation']",2021-06-10T21:33:31Z
alan-turing-institute__memorization,master,0,5,"['deep-learning', 'generative-model', 'memorization', 'probabilistic-models', 'pytorch', 'reproducibility', 'reproducible-paper', 'reproducible-research', 'reproducible-science']",2021-06-02T21:46:53Z
frans-johansson__ghostwriter-ai,main,0,2,"['deep-learning', 'gru', 'nlp', 'pytorch', 'rnn', 'text-generation']",2021-05-31T21:34:00Z
dongmingli-Ben__MidiNet-by-pytorch-Debugged,master,0,0,"['music-generation', 'pytorch-implementation']",2021-06-03T15:43:57Z
duylebkHCM__Anime-Face-Generator-,main,0,0,"['anime', 'deep-learning', 'generative-adversarial-network', 'pytorch']",2021-05-30T20:09:29Z
zengxianyu__co-mod-gan-pytorch,train,10,47,"['deep-learning', 'gan', 'generative-adversarial-network', 'iclr2021', 'image-completion', 'image-inpainting', 'inpainting', 'pytorch']",2021-06-21T15:37:15Z
kenchan0226__control-sum-cmdp,main,2,7,"['controllable-generation', 'pytorch', 'summarization', 'text-summarization']",2021-06-17T02:45:43Z
TeamBCP5__image-reconstruction,main,1,6,"['image-generation', 'image-restoration', 'pytorch', 'vision']",2021-06-28T07:36:07Z
sinahmr__parted-vae,main,0,5,"['disentangled-representations', 'disentanglement', 'generative-models', 'pytorch', 'vae']",2021-06-24T10:16:17Z
ss-sparsh__SuperResolutionGAN,main,0,2,"['deep-learning', 'gan', 'generative-adversarial-network', 'mnist-dataset', 'pytorch', 'super-resolution', 'unsupervised-learning']",2021-06-16T17:55:02Z
tqch__all-in-pytorch,master,0,0,"['deep-learning', 'generative-models']",2021-06-15T17:01:42Z
milkymap__deep-convolutional-generative-adversarial-network,main,1,0,[],2021-06-23T07:18:50Z
asahi417__lm-question-generation,master,29,238,"['bart', 'nlp', 'pytorch', 'question-answering', 'question-generation', 't5']",2021-07-03T07:36:22Z
wilile26811249__ViTGAN,main,27,154,"['generative-adversarial-network', 'pytorch', 'self-attention']",2021-07-14T05:15:24Z
ktrk115__const_layout,master,24,122,"['augmented-lagrangian-method', 'cma-es', 'generative-adversarial-network', 'latent-space', 'layoutgan', 'pretrained-models', 'pytorch']",2021-07-05T01:51:38Z
coldmanck__recovering-unbiased-scene-graphs,main,5,76,"['deep-learning', 'pytorch', 'scene-graph-generation', 'visual-relationship-detection']",2021-07-04T16:51:45Z
maximkm__StyleGAN-anime,main,7,69,"['anime', 'anime-generation', 'computer-vision', 'deep-learning', 'gan', 'gans', 'gans-models', 'generative-adversarial-networks', 'pytorch', 'stylegan', 'stylegan-model', 'stylegan-pytorch', 'stylegan2', 'stylegan2-model', 'stylegan2-pytorch']",2021-07-13T14:48:15Z
sidphbot__Auto-Research,main,4,45,"['arxiv', 'arxiv-api', 'nlp', 'ocr', 'pdf-document-processor', 'python', 'pytorch', 'research-and-development', 'research-data-management', 'research-software-engineering', 'research-tool', 'scientific-publications', 'scientific-research', 'summarization', 'text-clustering', 'text-generation', 'text-similarity', 'title-generation', 'topic-modeling']",2021-07-05T23:27:07Z
jacobzhaoziyuan__MT-UDA,main,11,26,"['convolutional-neural-networks', 'generative-adversarial-network', 'image-segmentation', 'medical-image-analysis', 'pytorch', 'semi-supervised-learning', 'ssl', 'uda', 'unet', 'unsupervised-domain-adaptation']",2021-07-07T10:08:50Z
af1tang__convogym,main,3,20,"['active-learning', 'chatbot-platform', 'convogym', 'dialog-systems', 'machine-learning', 'natural-language-generation', 'natural-language-processing', 'nlp', 'pytorch', 'reinforcement-learning', 'self-play']",2021-06-30T01:38:05Z
rkansal47__MPGAN,main,9,13,"['attention', 'deep-learning', 'generative-adversarial-network', 'graph-neural-networks', 'hep-ex', 'machine-learning', 'physics', 'pytorch', 'simulation', 'transformers']",2021-07-04T20:10:39Z
jzsherlock4869__cyclegan-pytorch,main,0,8,"['cyclegan', 'cyclegan-pytorch', 'gan', 'generative-adversarial-network', 'pytorch']",2021-07-08T12:18:41Z
elifons__TimeGAN-pytorch,main,0,0,"['generative-adversarial-network', 'pytorch-implementation', 'time-series']",2021-07-07T13:37:11Z
Insperias__image-generation-pytorch,master,0,0,[],2021-07-07T03:57:31Z
FrightenedFox__GAN-projects,main,0,0,"['gan', 'generative-adversarial-network', 'pytorch', 'tensorflow']",2021-07-07T14:14:49Z
yunusbaysal__Image-Resolution-Enhancement,master,0,0,"['computer-vision', 'convolutional-neural-networks', 'fourier-transform', 'generative-adversarial-network', 'image-enhancement', 'image-processing', 'interpolations', 'opencv', 'perceptual-quality', 'pytorch', 'super-resolution', 'tensorflow']",2021-07-06T18:59:47Z
Janspiry__Image-Super-Resolution-via-Iterative-Refinement,master,436,3259,"['ddpm', 'diffusion-probabilistic', 'image-generation', 'pytorch', 'super-resolution']",2021-07-28T11:32:06Z
YatingMusic__MuseMorphose,main,31,165,"['music-generation', 'music-style-transfer', 'pytorch', 'transformer', 'variational-autoencoder']",2021-07-19T02:16:04Z
duskvirkus__alias-free-gan,devel,15,77,"['ai-art', 'alias-free-gan', 'generative-art', 'machine-learning', 'mlart', 'pytorch', 'pytorch-lightning', 'stylegan']",2021-07-16T16:44:00Z
MehdiZouitine__Learning-Disentangled-Representations-via-Mutual-Information-Estimation,master,8,61,"['deep-learning', 'disentangled-representations', 'disentanglement', 'gan', 'generative-adversarial-network', 'mutual-information', 'pytorch', 'representation-learning']",2021-07-18T11:15:16Z
perceivelab__surfacenet,main,4,32,"['deep-learning', 'gan', 'generative-adversarial-network', 'materials', 'svbrdf', 'textures']",2021-07-23T10:54:03Z
ImKeTT__FET-LM,main,1,13,"['nlp', 'text-generation', 'topic-modeling', 'unsupervised-learning', 'vae']",2021-07-26T09:13:02Z
azmfaridee__strangan-chase-2021,main,0,3,"['adversarial-learning', 'domain-adaptation', 'gan', 'generative-models', 'learnable-data-augmentation', 'wearable-computing']",2021-07-16T21:54:21Z
dongmingli-Ben__LC-GAN,master,0,2,"['conditional-generation', 'cv', 'gan', 'generative-model', 'pytorch-implementation', 'style-transfer', 'vae']",2021-07-18T13:57:27Z
jaideepbankoti__kdt-pc-generation,master,0,1,[],2021-07-17T08:12:26Z
tim-kuechler__SemanticSynthesisForScoreBasedModels,main,0,0,"['controllable-generation', 'pytorch', 'score-based-generative-modeling', 'score-based-generative-models', 'score-based-models', 'score-matching', 'semantic-image-synthesis', 'semantic-synthesis']",2021-07-30T06:56:16Z
ofnote__TryOnGAN,main,16,83,"['deep-learning', 'fashion', 'gan', 'generative-adversarial-network', 'pytorch', 'viton']",2021-08-12T09:35:51Z
basiclab__GNGAN-PyTorch,master,11,66,"['gan', 'gans', 'generative-adversarial-network', 'gradient-normalization', 'image-generation']",2021-08-03T07:56:32Z
edward3862__LoFGAN-pytorch,master,10,53,"['few-shot-generation', 'few-shot-image-generation', 'few-shot-learning']",2021-08-02T14:41:11Z
Mid-Push__IrwGAN,main,4,34,"['gan', 'generative-adversarial-network', 'image-translation', 'importance-reweighting', 'irwgan', 'pytorch']",2021-08-16T17:59:00Z
claws-lab__petgen,main,2,16,"['adversarial-attacks', 'deep-learning', 'embeddings', 'fraud-detection', 'sequence-embedding', 'social-network', 'text-generation']",2021-08-03T02:51:49Z
s-omranpour__Music-Generation,master,2,14,"['deep-learning', 'midi', 'music-generation', 'pytorch', 'pytorch-lightning', 'transformers']",2021-08-05T09:29:44Z
zinengtang__ContinuousFlowNLG,main,0,11,"['generation', 'language-generation', 'nlp']",2021-08-03T23:42:05Z
davide-coccomini__GAN-Universe,main,1,11,"['ai', 'astronomy', 'computer-vision', 'deep-learning', 'galaxies', 'gan', 'gans', 'generative-ai', 'planets', 'pytorch', 'space', 'universe']",2021-08-13T22:14:15Z
NEFUJoeyChen__TG-Net,main,0,4,"['image-inpainting', 'python', 'pytorch', 'texture-generation']",2021-08-02T03:50:10Z
htem__raygun,main,1,4,"['connectomics', 'deep-learning', 'generative-adversarial-network', 'gunpowder', 'image-enhancement', 'pytorch', 'resnet', 'segmentation', 'tomography', 'unet-3d', 'unet-pytorch', 'xray']",2021-08-04T15:41:42Z
System-SW__SketchColorization,main,1,1,"['deep-learning', 'gans', 'generative-adversarial-network', 'machine-learning', 'onnx', 'paintschainer', 'pytorch']",2021-08-03T08:45:40Z
Yottaxx__couplet,master,0,1,"['couplet', 'couplet-generation', 'generation', 'natural-language-generation', 'natural-language-processing', 'poem', 'pytorch', 'seq2seq']",2021-08-05T07:18:33Z
JunlinHan__BID,main,10,110,"['cityscapes', 'computer-graphics', 'computer-vision', 'computervision', 'dehaze', 'deraining', 'deshadow', 'desnowing', 'generative-adversarial-network', 'image-decomposition', 'pytorch', 'rain-removal', 'raindrop-removal', 'reflection-removal', 'shadow-removal', 'watermark-removal']",2021-08-20T09:35:25Z
litus-ai__classy,main,3,82,"['bert', 'bert-fine-tuning', 'deep-learning', 'natural-language-generation', 'natural-language-processing', 'natural-language-understanding', 'neural-network', 'nlp', 'nlp-library', 'pytorch', 'pytorch-lightning', 'seq2seq', 'sequence-to-sequence', 'transformers']",2021-08-26T08:25:15Z
04RR__MedSRGAN,main,5,15,"['generative-adversarial-network', 'medical-imaging', 'pytorch', 'pytorch-implementation', 'super-resolution']",2021-08-24T12:28:00Z
adam-mehdi__V2Iformer,master,0,3,"['attention-model', 'generative-model', 'pytorch', 'transformer-architecture']",2021-08-24T22:31:41Z
inqlee0704__pytorch_generative_models,main,1,0,[],2021-08-31T01:31:41Z
yzy1996__generative-latent-optimization-pytorch,main,0,0,[],2021-08-28T08:49:49Z
IBM__regen,main,5,30,"['deep-learning', 'knowledge-graph', 'machine-learning', 'natural-language-generation', 'natural-language-processing', 'pytorch', 'reinforcement-learning', 'webnlg']",2021-09-08T19:15:29Z
asarigun__DrugGEN,main,0,6,"['deep-learning', 'denovo-design', 'drug-targets', 'gan', 'generative-adversarial-network', 'machine-learning', 'pytorch']",2021-09-03T17:48:27Z
gonzrubio__ML_Papers,main,2,5,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'generative-adversarial-networks', 'generative-networks', 'graph-convolutional-networks', 'image-recognition', 'image-to-image-translation', 'machine-learning', 'object-detection', 'pytorch', 'pytorch-implementation', 'research-paper-implementation', 'segmentation', 'style-transfer', 'vae-pytorch', 'variational-autoencoder']",2021-09-03T22:44:53Z
mnswdhw__DefenseGAN-and-Cowboy-Defense,main,4,5,"['adversarial-defense', 'deep-learning', 'generative-adversarial-network', 'pytorch']",2021-09-17T13:53:41Z
Areeb297__MSc-Dissertation-Project-EAGANs,main,0,2,"['evolution-strategies', 'generative-adversarial-network', 'pytorch']",2021-09-15T14:20:53Z
ANI717__Anime_Face_Generation_with_GANs,main,0,1,"['anime', 'computer-vision', 'convnets', 'convolutional-neural-networks', 'dcgan', 'dcgan-pytorch', 'deep-neural-networks', 'deeplearning', 'gans', 'generative-adversarial-network', 'python', 'pytorch', 'wgan-gp', 'wgan-gp-pytorch']",2021-09-16T09:08:31Z
Younghoon-Lee__generative_adversarial_network,master,1,0,[],2021-09-17T14:03:49Z
vanduong0504__GAN,main,0,0,"['gan', 'generative-adversarial-network', 'pytorch']",2021-09-08T18:15:52Z
SunnyGJing__t5-pegasus-chinese,main,34,193,"['chinese', 'coreference-resolution', 'pytorch', 'summarization-generation', 'text-generation']",2021-09-27T16:43:35Z
Victarry__Image-Generation-models,main,9,47,"['computer-vision', 'diffusion-models', 'gan-pytorch', 'gans', 'generative-adversarial-network', 'hydra', 'image-generation', 'infogan', 'pixelcnn', 'pytorch', 'pytorch-lightning', 'vae-pytorch']",2021-09-18T12:30:52Z
robotgradient__LieFlows,main,0,10,"['control-systems', 'dynamic-systems', 'lie-groups', 'motion-generation', 'robotics', 'stability', 'vector-fields']",2021-09-20T11:13:14Z
Infi-09__HIFIC-Image-Compression,main,2,7,"['computer-vision', 'generative-adversarial-network', 'hific', 'image-compression', 'machine-learning', 'pytorch']",2021-09-27T07:15:04Z
deepgenerativemodels__default-project,main,9,6,"['gans', 'pytorch']",2021-09-22T20:17:18Z
vrvrv__PyTorch-SBM,main,1,4,"['diffusion-model', 'score-based-generative-modeling']",2021-09-23T09:54:10Z
BalajiAI__PyTorch-GAN,main,0,2,"['generative-adversarial-network', 'pytorch']",2021-09-30T12:42:17Z
stardust-88__Variational_Autoencoders,main,0,2,"['deep-learning', 'generative-model', 'probabilistic-graphical-models']",2021-10-03T15:13:40Z
ANI717__Colorization-with-Pix2Pix-GAN,main,0,2,"['computer-vision', 'convnets', 'convolutional-neural-networks', 'deep-learning', 'gans', 'generative-adversarial-network', 'genshin-impact', 'pix2pix', 'pix2pix-pytorch', 'python', 'pytorch']",2021-09-20T19:54:40Z
ANI717__Localization-with-UNet-Semantic-Segmentation,main,1,1,"['computer-vision', 'convnets', 'convolutional-neural-networks', 'deep-learning', 'generative-adversarial-network', 'image-segmentation', 'python', 'pytorch', 'unet', 'unet-image-segmentation']",2021-09-24T16:37:02Z
machinelearningzuu__Deep-Noise-Suppression-using-GANs-PyTorch,main,0,0,"['deep-learning', 'generative-adversarial-network', 'neural-networks', 'python', 'pytorch', 'signal-processing']",2021-10-03T12:38:00Z
HandcartCactus__fakeonion,main,0,0,"['distilgpt2', 'pytorch', 'streamlit', 'text-generation', 'transformers']",2021-09-28T22:39:51Z
rykovv__controllable-generation-gan,main,0,0,[],2021-09-29T19:58:12Z
PeterouZh__CIPS-3D,main,59,605,"['generative-adversarial-network', 'nerf', 'pytorch']",2021-10-19T06:14:07Z
onion-liu__BlendGAN,main,55,497,"['gan', 'generative-adversarial-network', 'image-generation', 'style-transfer']",2021-10-18T12:24:51Z
keonlee9420__PortaSpeech,main,35,326,"['deep-neural-networks', 'fastspeech', 'generative-model', 'hifi-gan', 'high-quality', 'mel-gan', 'neural-tts', 'non-ar', 'non-autoregressive', 'normalizing-flows', 'portable-tts', 'pytorch', 'speech-synthesis', 'text-to-speech', 'tts', 'vae']",2021-10-06T11:30:19Z
keonlee9420__Cross-Speaker-Emotion-Transfer,main,25,168,"['conditional-layer-normalization', 'cross-speaker', 'deep-neural-networks', 'emotion-transfer', 'generative-model', 'global-style-tokens', 'neural-tts', 'non-ar', 'non-autoregressive', 'parallel-tacotron', 'pytorch', 'semi-supervised-learning', 'speech-synthesis', 'text-to-speech', 'tts']",2021-10-16T17:06:54Z
kampta__DeepLayout,main,23,130,"['deep-learning', 'generative-model', 'gpt-3', 'layout', 'pytorch', 'transformer']",2021-10-12T16:48:55Z
cheind__autoregressive,main,5,64,"['autoregressive', 'deep-learning', 'generative-model', 'machine-learning', 'pytorch', 'wavenet']",2021-10-14T05:03:37Z
changliu00__cygen,main,7,45,"['generative-model', 'machine-learning', 'pytorch']",2021-10-19T04:57:05Z
Ending2015a__toy_gradlogp,master,5,35,"['denoising-score-matching', 'dsm', 'energy-based-model', 'energy-model', 'generative-model', 'pytorch', 'score-matching', 'sliced-score-matching', 'ssm', 'toy-project', 'toy-score-matching']",2021-10-04T10:54:37Z
martysai__artificial-text-detection,main,1,14,"['attention-mechanism', 'binary-classification', 'data-version-control', 'data-versioning', 'deep-learning', 'discriminator', 'generative-model', 'generator', 'github-actions', 'huggingface', 'machine-learning', 'machine-translation', 'natural-language-processing', 'poetry', 'python', 'python-package', 'pytorch', 'thesis-project', 'transformers', 'weights-and-biases']",2021-10-09T13:54:15Z
bupt-mmai__S2TD,main,0,5,"['image-captioning', 'multimodal-deep-learning', 'paragraph-generation', 'pytorch']",2021-10-17T03:43:04Z
tnquang1416__FI-MSAGAN,main,0,3,"['cuda', 'gans', 'generative-adversarial-network', 'python3', 'pytorch', 'pytorch-implementation', 'reimplementation']",2021-10-16T07:02:36Z
shadowbourne__pegasus-lightweight-gan,main,0,2,"['cifar-10', 'data-augmentation', 'dual-discriminator-gan', 'gan', 'generative-modelling', 'inter-class-generative-modelling', 'lightweight-gan', 'pegasus', 'pytorch', 'stl-10']",2021-10-05T16:54:38Z
kthksgy__jpeg-dcgan-pytorch,main,0,1,"['deep-learning', 'gan', 'generative-adversarial-network', 'machine-learning', 'python', 'pytorch']",2021-10-15T09:37:07Z
fa9r__TimeCycleGAN,main,0,1,"['computer-vision', 'gan', 'machine-learning', 'python', 'pytorch', 'video-generation']",2021-10-06T13:51:33Z
GGGHSL__InfoSwap-master,master,10,86,"['1024', 'controllable-generation', 'cvpr2021', 'face-swap', 'photorealistic']",2021-11-01T14:12:21Z
changliu00__causal-semantic-generative-model,main,3,71,"['causal-models', 'generative-model', 'machine-learning', 'pytorch']",2021-10-26T08:17:31Z
Markin-Wang__XProNet,main,8,54,"['medical-image-processing', 'pytorch', 'radiology-report-generation']",2021-11-03T08:55:37Z
bernardoleite__question-generation-t5-pytorch-lightning,main,1,13,"['natural-language-processing', 'portuguese', 'pytorch-lightning', 'question-generation', 'transformers']",2021-11-03T10:43:46Z
sovit-123__pytorch-dcgan-framework,main,0,1,"['convolutional-neural-networks', 'deep-learning', 'generative-adversarial-network', 'pytorch']",2021-10-21T11:40:59Z
bitrate16__thisfrogdoesnotexist,main,0,1,"['ai', 'frogs', 'gan', 'image-generation', 'pytorch']",2021-11-01T21:39:36Z
clovaai__fewshot-font-generation,main,35,178,"['deep-learning', 'fewshot-font-generation', 'font', 'font-generation', 'generative-models', 'machine-learning', 'pytorch']",2021-11-05T05:25:39Z
Lemok00__IDEAS,master,5,33,"['image-generation', 'pytorch', 'steganography']",2021-11-13T07:25:09Z
dome272__ProjectedGAN-pytorch,main,7,20,"['deep-learning', 'gan', 'generative-adversarial-network', 'projectedgan', 'pytorch']",2021-11-11T20:49:16Z
bes-dev__haar_pytorch,main,0,14,"['computer-vision', 'deeplearning', 'generative-adversarial-network', 'pytorch']",2021-11-16T18:59:54Z
Nicolivain__ViTGAN,main,1,10,"['computer-vision', 'gan', 'generative-adversarial-network', 'generative-model', 'transformer', 'vision-transformer']",2021-11-14T11:22:15Z
LuChang-CS__WGAN-GP-PyTorch,master,0,4,"['cifar10', 'gan', 'generative-adversarial-network', 'mnist', 'python3', 'pytorch', 'wgan-gp']",2021-11-15T02:51:02Z
moritztng__stylegan2-pytorch,main,0,2,"['deep-learning', 'generative-adversarial-network', 'pytorch', 'stylegan', 'stylegan2']",2021-11-20T07:25:58Z
parham1998__Generative_Adversarial_Networks,main,0,2,"['conditional-gans', 'deep-convolutional-networks', 'discriminator', 'gan', 'generative-adversarial-network', 'generator', 'wasserstein-distance', 'wasserstein-gan']",2021-11-16T14:51:17Z
kanrinsha__pytorch-art-generation,main,0,1,[],2021-11-18T19:24:47Z
parham1998__LSTM_Projects,main,0,1,"['attention-mechanism', 'emojify', 'lstm', 'recurrent-neural-networks', 'seq2seq', 'sequence-generation']",2021-11-13T14:52:39Z
mahkons__flows,master,0,0,"['generative-models', 'normalizing-flows', 'pytorch']",2021-11-05T12:27:40Z
JojiJoseph__DCGAN-LFW,main,0,0,"['dcgan', 'face-generation', 'gan', 'labelled-faces-in-the-wild', 'pytorch']",2021-11-17T12:53:52Z
microsoft__StyleSwin,main,45,456,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'gans', 'generative-adversarial-network', 'image-generation', 'image-synthesis', 'pytorch', 'styleswin', 'transformer']",2021-11-30T03:41:33Z
Xharlie__BtcDet,main,40,188,"['3d', '3d-object-detection', 'aaai-2022', 'aaai2022', 'autonomous-driving', 'autonomous-vehicles', 'computer-vision', 'deep-learning', 'generative-model', 'lidar', 'lidar-point-cloud', 'object-detection', 'occlusion', 'occlusion-handling', 'point-cloud', 'pytorch', 'self-driving', 'self-driving-car']",2021-12-03T06:16:57Z
foivospar__NED,main,23,139,"['3dmm', 'cvpr2022', 'deepfakes', 'emotion', 'expression-manipulation', 'face', 'face-edit', 'gan', 'image-generation', 'pytorch', 'talking-head']",2021-11-30T08:45:32Z
nipponjo__deepfillv2-pytorch,master,24,98,"['deepfill', 'generative-adversarial-network', 'image-inpainting', 'inpainting', 'pytorch']",2021-11-29T15:19:40Z
shiwentao00__Pocket2Drug,main,8,20,"['bioinformatics', 'deep-learning', 'drug-discovery', 'generative-model', 'graph-neural-network', 'ligand-binding-site', 'protein', 'pytorch']",2021-12-02T21:48:24Z
