full_name,default_branch,forks,watchers,topics,created_at
sharifza__schemata,main,4,15,"['aaai', 'classification', 'graphs', 'knowledge-graph', 'pytorch', 'scene-graph-classification', 'schema', 'schemata', 'self-supervised', 'visual-genome']",2021-01-30T13:59:46Z
liulu1998__JNSKR-pytorch,main,1,13,"['attention', 'knowledge-graph', 'non-sampling', 'recommender-system']",2021-01-31T13:45:27Z
bwdeng20__thgsp,main,2,9,"['graph', 'graph-decomposition', 'graph-signal-processing', 'gsp', 'pytorch', 'pytorch-sparse', 'wavelet-analysis']",2021-01-30T15:52:00Z
deepshwang__swn_gcn,main,1,9,"['bmvc2021', 'deep-learning', 'graph', 'pytorch']",2021-01-22T07:50:54Z
angelvillar96__super-resolution-noisy-images,master,1,9,"['convolutional-neural-networks', 'deep-learning', 'pytorch', 'super-resolution']",2021-01-30T12:01:38Z
Cameramorphic__classify-images,dev,1,4,"['classify-images', 'clip', 'data-science', 'image-classifier', 'image-processing', 'image-recognition', 'machine-learning', 'python', 'pytorch']",2021-02-01T11:16:17Z
purbayankar__Zero-Shot-Super-Resolution,main,0,2,"['image-processing', 'residual-networks', 'super-resolution']",2021-02-02T19:38:04Z
khalidalawar1__deep-learning-image-classifier,main,0,1,"['deep-learning', 'image-classification', 'neural-networks', 'python', 'pytorch']",2021-01-23T18:19:34Z
FirmLeelayana__multiclass-image-classification,main,0,1,"['classification', 'deep-learning', 'image-classification', 'machine-learning', 'pytorch']",2021-01-31T05:55:58Z
icmlsubmission-epcbgnns__epcb-gnns,master,0,1,"['combc', 'deep-learning', 'expc', 'geometric-deep-learning', 'graph-classification', 'graph-neural-networks', 'graph-representation-learning', 'machine-learning', 'pytorch', 'pytorch-geometric']",2021-02-05T03:45:40Z
Moris-Zhan__pytorch-image-classification,main,0,0,[],2021-01-24T11:29:33Z
quant1216__pytorch-tutorial-image-classifier,main,0,0,[],2021-01-24T14:46:46Z
FinchMF__imageREimagine,main,0,0,[],2021-01-22T01:26:23Z
bmcmahan2016__simple-image-classifier,main,0,0,[],2021-01-21T07:17:21Z
himanshiparihar__tiny-image-net-classification,main,0,0,[],2021-01-27T16:11:56Z
borhanMorphy__image-model-blocks,main,0,0,[],2021-01-25T07:06:09Z
Mrpatekful__dialogue-graph,main,0,0,"['dialogue-generation', 'knowledge-graph', 'pytorch', 'transformers']",2021-02-02T23:18:18Z
franklinscudder__HeraldNet,main,0,0,"['colab-notebook', 'deep-learning', 'heraldry', 'image-generation', 'machine-learning', 'python', 'pytorch']",2021-01-24T19:28:18Z
The-ML-Hero__Robo-Semantic-Segmentation,master,0,0,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'deeplearning', 'image-processing', 'python', 'python3', 'pytorch', 'pytorch-implementation', 'segmentation', 'semantic-segmentation']",2021-01-27T13:02:20Z
jeya-maria-jose__Medical-Transformer,main,171,755,"['attention', 'deep-learning', 'medical-image-analysis', 'medical-imaging', 'pytorch', 'segmentation', 'transformer', 'transformers']",2021-02-14T03:00:14Z
vballoli__nfnets-pytorch,main,29,340,"['adaptive-gradient-clipping', 'deepmind', 'image-classification', 'nfnets', 'paper', 'pytorch', 'sgd', 'sota']",2021-02-13T11:50:16Z
AngeLouCN__DC-UNet,main,20,311,"['dc-unet', 'dcunet', 'keras-tensorflow', 'medical-image-segmentation', 'python3', 'pytorch', 'segmentation']",2021-02-18T05:32:15Z
raywzy__ICT,main,39,287,"['iccv2021', 'image-completion', 'image-inpainting', 'pytorch', 'transformer']",2021-02-08T03:02:00Z
huangtinglin__Knowledge_Graph_based_Intent_Network,main,49,202,"['explainable-recommendation', 'graph-neural-network', 'information-retrieval', 'knowledge-graph', 'knowledge-graph-for-recommendation', 'pytorch', 'recommendation-system', 'www2021']",2021-02-14T00:21:10Z
Ikomia-dev__IkomiaApi,main,11,198,"['computer-vision', 'computer-vision-ai', 'computer-vision-algorithms', 'computer-vision-opencv', 'computer-vision-tools', 'computervision', 'deep-learning', 'detectron2', 'human-pose-estimation', 'image-processing', 'machine-learning', 'object-detection', 'opencv', 'openmmlab', 'pose-estimation', 'python', 'pytorch', 'tensorflow', 'yolo']",2021-02-15T15:50:57Z
JinheonBaek__GMT,main,20,86,"['graph', 'graph-classification', 'graph-multiset-pooling', 'graph-multiset-transformer', 'graph-neural-networks', 'graph-pooling', 'graph-reconstruction', 'graph-representation', 'graph-representation-learning', 'graph-transformer', 'pytorch']",2021-02-16T14:04:37Z
Ugenteraan__Deep_Hierarchical_Classification,main,18,76,"['deep-learning', 'hierarchical-classification', 'hierarchical-models', 'image-classification', 'neural-networks', 'python', 'pytorch', 'pytorch-implementation']",2021-02-09T16:03:36Z
nyukat__mammography_metarepository,master,10,61,"['breast-cancer', 'deep-learning', 'docker', 'medical-image-processing', 'medical-imaging', 'pretrained-models', 'pytorch']",2021-02-09T00:33:56Z
giddyyupp__AdvSegLoss,master,11,39,"['deep-learning', 'gan', 'generative-adversarial-network', 'icip', 'icip2021', 'image-colorization', 'pytorch']",2021-02-06T09:10:19Z
zekarias-tilahun__SelfGNN,main,6,25,"['graph-attention-networks', 'graph-convolutional-networks', 'graph-neural-networks', 'self-supervised-learning']",2021-02-10T16:29:20Z
pminhtam__NBNet,main,3,24,"['deep-neural-networks', 'image-denoising', 'noise', 'noise-reduction']",2021-02-06T03:36:45Z
lgalke__lifelong-learning,main,5,21,"['continual-learning', 'deep-learning', 'evolving-graphs', 'graph-convolutional-networks', 'graph-neural-networks', 'lifelong-learning', 'node-classification', 'pytorch', 'unseen-class-detection']",2021-02-10T17:24:09Z
senadkurtisi__pytorch-GCN,main,1,16,"['gcn', 'gnn', 'graph-convolutional-networks']",2021-02-11T19:33:48Z
rish-16__TransGAN-PyTorch,main,5,11,"['gan', 'image-generation', 'transformer']",2021-02-16T16:32:03Z
MLH-Fellowship__torchblaze,main,3,10,"['cli', 'deep-learning', 'docker', 'docker-image', 'docusaurus2', 'flask-api', 'flask-restful', 'mlops', 'pypi-package', 'python', 'python3', 'pytorch', 'torchblaze']",2021-02-11T13:09:32Z
verlab__StraightToThePoint_CVPR_2020,main,1,8,"['agent', 'computer-vision', 'cross-modal-learning', 'cvpr', 'fast-forward', 'hyperlapse', 'multimodal-deep-learning', 'multimodal-learning', 'reinforcement-learning', 'text-and-image', 'video-analysis', 'video-fast-forward', 'video-processing', 'video-summarization', 'vision-and-language']",2021-02-11T22:11:32Z
isaaccorley__deep-image-harmonization-pytorch,main,1,7,[],2021-02-08T04:04:38Z
asarigun__la-gcn-pytorch,main,3,6,"['graph-convolutional-networks', 'learnable-aggregators', 'mask-aggregator']",2021-02-15T18:07:20Z
nickstheisen__hsdatasets,main,3,6,"['deeplearning', 'hyperspectral-data', 'hyperspectral-image-analysis', 'hyperspectral-image-classification', 'pytorch']",2021-02-15T13:35:36Z
ariss95__image_reconstructon_examples,main,0,4,"['autoencoder-mnist', 'autoencoders', 'deep-learning', 'python', 'pytorch', 'reccurent-neural-network', 'rnn-pytorch']",2021-02-07T20:37:25Z
JeroendenBoef__GraphPOPE,main,0,3,"['deep-learning', 'gcn', 'gnn', 'graph', 'graphconvolution', 'graphneuralnetwork', 'pytorch']",2021-02-08T14:08:53Z
omihub777__image-classification-pytorch,master,0,2,[],2021-02-07T05:06:00Z
hayashimasa__Contrastive_Image_Translation,master,0,2,"['contrastive-learning', 'convolutional-neural-networks', 'deep-learning', 'image-to-image-translation', 'pytorch', 'self-supervised-learning']",2021-02-11T21:53:25Z
AliAbdelaal__simple-image-classifier,main,0,2,"['cnn', 'computer-vision', 'pytorch', 'streamlit']",2021-02-17T22:16:25Z
abdullahbas__Data-Augmentation,main,0,2,"['albumentations', 'augmentation', 'augmented-images', 'bounding-box', 'bounding-boxes', 'data-augmentation', 'imgaug', 'python', 'pytorch', 'tensorflow', 'tensorflow2']",2021-02-11T15:58:40Z
Battzzo__pytorch_image_classification,main,0,1,[],2021-02-11T21:06:44Z
ssimic1144__dicom_image_reconstruction_pytorch,main,0,1,[],2021-02-14T11:09:47Z
AmitNikhade__VAE_RCimages,master,0,1,[],2021-02-08T16:32:54Z
jahongir7174__Sorghum,master,0,1,"['imagenet', 'pytorch', 'training']",2021-02-09T08:36:38Z
ops-jaeha__cat-dog-classification,main,0,1,"['cat-dog-classification', 'classification', 'image-classification', 'pytorch']",2021-02-17T09:56:29Z
talcron__image-captioning,main,0,1,"['coco-dataset', 'image-captioning', 'lstm', 'pytorch', 'rnn']",2021-02-17T23:29:51Z
PWB97__weather-classification,main,0,1,"['challenge', 'cutout', 'deeplearning', 'gradcam', 'image-classification', 'labelsmoothing', 'ml', 'pytorch']",2021-02-18T02:42:01Z
he-zh__image_classification_pytorch,master,0,0,[],2021-02-21T03:44:12Z
junyuchen245__Poisson_Likelihood_Loss_pytorch,main,1,0,"['image-reconstruction', 'nuclear-medicine', 'pytorch']",2021-02-10T18:34:32Z
pcolonna__COVID_detection,main,1,0,"['covid', 'covid-detection', 'deep-learning', 'image-recognition', 'pytorch']",2021-02-20T13:13:01Z
sulabhkatiyar__show_tell,main,0,0,['image-captioning'],2021-02-21T12:43:46Z
caumente__brain_tumor_segmentation,main,0,0,"['deep-learning', 'image-segmentation', 'medical-imaging', 'pytorch']",2021-02-19T17:00:22Z
Sakonii__Shasin-Finder,main,0,0,"['computer-vision', 'detectron2', 'opencv-python', 'pytorch', 'search-images']",2021-02-18T15:02:32Z
pkhungurn__talking-head-anime-2-demo,main,152,1094,"['ai', 'anime', 'computer-graphics', 'computer-vision', 'deep-learning', 'machine-learning', 'python', 'pytorch', 'vtuber']",2021-03-02T16:14:39Z
mit-han-lab__anycost-gan,master,97,766,"['computer-graphics', 'computer-vision', 'deep-learning', 'gan', 'gans', 'generative-adversarial-network', 'image-editing', 'image-generation', 'image-manipulation', 'pytorch', 'stylegan2']",2021-03-04T05:39:06Z
imlixinyang__HiSD,main,50,378,"['disentangled-representations', 'gan', 'image-to-image-translation']",2021-03-02T02:59:58Z
lucidrains__egnn-pytorch,main,57,365,"['artificial-intelligence', 'deep-learning', 'equivariance', 'graph-neural-network']",2021-02-26T19:44:48Z
Rubics-Xuan__TransBTS,main,76,348,"['medical-image-segmentation', 'pytorch', 'transformer']",2021-03-05T10:43:04Z
microsoft__CoCosNet-v2,main,35,332,"['cocosnet', 'computer-vision', 'deep-learning', 'gans', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'image-synthesis', 'image-translation', 'pytorch']",2021-03-01T12:45:03Z
lucidrains__transformer-in-transformer,main,41,289,"['artificial-intelligence', 'deep-learning', 'image-classification', 'transformers']",2021-03-02T06:10:22Z
snap-research__CAT,main,20,173,"['compression', 'cyclegan', 'deep-learning', 'gan', 'gaugan', 'image-to-image', 'pix2pix', 'pytorch']",2021-03-09T19:18:29Z
JunlinHan__DCLGAN,main,20,142,"['computer-graphics', 'computer-vision', 'cyclegan', 'gans', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch']",2021-03-09T11:51:52Z
mlcommons__GaNDLF,master,70,133,"['biomedical-image-processing', 'classification', 'clinical-workflow', 'data-augmentation', 'deep-learning', 'framework', 'machine-learning', 'medical-image-analysis', 'medical-imaging', 'medical-informatics', 'pytorch', 'regression', 'segmentation']",2021-02-26T20:20:06Z
yzhq97__distortion-free-wide-angle.pytorch,main,12,49,"['computational-photography', 'distortion-correction', 'image-processing', 'wide-angle']",2021-03-01T06:23:00Z
KumapowerLIU__DeFLOCNet,main,3,47,"['cvpr2021', 'gan', 'imageedit', 'lowlevelvision']",2021-03-06T12:41:56Z
DebeshJha__ColonSegNet,main,15,44,"['colonoscopy', 'deep-learning', 'detection-model', 'image-detection', 'localisation', 'medical-image-segmentation', 'polyp-detection', 'pythnon', 'pytorch', 'pytorch-implementation', 'segmentation', 'tensorflow', 'unet']",2021-02-25T09:34:42Z
tianyu0207__CCD,main,7,43,"['anomaly-detection', 'deep-learning', 'medical-image-analysis', 'pytorch', 'unsupervised-learning']",2021-03-05T01:25:54Z
thunlp__CokeBERT,main,9,31,"['bert', 'knowledge-graph', 'nlp', 'pretrained-language-model', 'pytorch']",2021-03-01T06:26:37Z
ZENGXH__NPDRAW,main,2,22,"['draw', 'generative-model', 'image-generation', 'npdraw', 'pytorch', 'vae']",2021-03-07T09:00:15Z
siwooyong__Codalab-Microsoft-COCO-Image-Captioning-Challenge,main,3,21,"['challenge', 'coco-dataset', 'codalab', 'decoder', 'deep-learning', 'efficiency', 'encoder', 'fine-tuning', 'gpt2', 'image-captioning', 'pytorch', 'resnet', 'transformer']",2021-03-08T14:49:43Z
cs-xiao__TarGAN,main,8,18,"['computer-vision', 'gan', 'image-to-image-translation', 'medical-image-processing']",2021-02-23T07:36:58Z
Dorian25__colorization-transformer-experimental,main,3,18,"['colorization', 'expirement', 'google-search', 'iclr2021', 'imagenet', 'pytorch', 'self-attention', 'tiny-imagenet', 'transformer']",2021-02-24T12:40:40Z
DotWang__FullyContNet,main,4,9,"['attention', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'hyperspectral-image-classification', 'python', 'pytorch', 'remote-sensing', 'scene-parsing', 'semantic-segmentation']",2021-02-23T01:37:17Z
alvarobartt__understanding-resnet,master,1,8,"['image-classification', 'implementation-of-research-paper', 'pytorch', 'pytorch-resnet', 'residual-learning', 'resnet']",2021-03-07T11:27:31Z
IgorHoholko__satellite_forests_generation,main,0,5,"['docker', 'gans', 'jupyter', 'pix2pix', 'python3', 'pytorch', 'satellite-images']",2021-02-27T16:55:21Z
leftthomas__ACNet,master,1,4,"['generative-adversarial-network', 'pytorch', 'sketch-based-image-retrieval']",2021-03-03T07:12:44Z
PhilippPelz__fasta-tomography,main,1,4,[],2021-03-09T15:31:30Z
MahsaSeifikar__sentence-reordering,main,1,4,"['bert', 'bertforsequenceclassification', 'machine-learning', 'natural-language-understanding', 'paragraph-generation', 'sentence-ordering']",2021-03-08T15:12:06Z
CellEight__Pytorch-ZFNet,main,2,3,"['dataset', 'deeplearning', 'image-classification', 'imagenet', 'pytorch', 'pytorch-zfnet', 'zfnet', 'zfnet-architecture']",2021-03-09T13:50:21Z
fzzfbyx__molecule_image_to_smiles,main,1,3,[],2021-02-26T06:49:32Z
RichardVelder__pytorch-imageModels,master,0,2,[],2021-03-09T19:09:25Z
dattv__Zero_DCE_TF14,main,0,2,"['dce', 'image-enhancement', 'low-light-image-enhancement']",2021-02-25T09:54:35Z
Chifffa__imagewoof_pytorch,master,0,1,[],2021-02-23T20:49:34Z
pkarthik15__mnist-image-classification-pytorch,main,0,1,[],2021-03-01T09:04:09Z
pr2tik1__deep-stylize-image,main,0,1,"['heroku', 'pytorch', 'streamlit']",2021-03-06T17:08:57Z
andyj1__image_completion_np,master,0,1,[],2021-03-05T06:24:52Z
tobiassteidle__Image-Classification-Webservice,main,0,1,"['docker', 'flask', 'image-classification', 'python', 'pytorch']",2021-03-03T04:16:24Z
CellEight__PytorchGoogLeNet,main,1,0,"['cnn', 'convolutions', 'dataset', 'deep-learning', 'imagenet', 'imagenet-competition', 'neural-networks', 'pytorch', 'pytorch-implementation', 'szegedy']",2021-03-02T19:57:36Z
adityassrana__pytorch-image-classification,main,0,0,[],2021-03-08T12:59:38Z
ljw1000000__pytorch-image-models,agc,0,0,[],2021-03-03T12:24:47Z
cjolivier01__pt_autograph,master,0,0,[],2021-03-07T13:02:16Z
pkarthik15__pytorch-lightning-image-classification,main,0,0,[],2021-03-02T14:02:18Z
divertingPan__postcard_cls,main,0,0,"['image-classification', 'pytorch']",2021-02-24T04:57:27Z
suddulavenkatanaresh__how-to-aplly-the-pytorch-cnn-on-single-image-,main,0,0,[],2021-02-26T11:18:08Z
suddulavenkatanaresh__how-to-aply-the-pytorch-transformations-on-single-image-,main,0,0,[],2021-02-26T11:05:25Z
hungdtrn__graph_implementation,master,0,0,[],2021-02-22T10:20:57Z
beac0n__stego-tools,main,0,0,"['gan', 'numpy', 'onnx', 'pytorch', 'steganography']",2021-02-28T13:17:31Z
TencentARC__GFPGAN,master,5580,34051,"['deep-learning', 'face-restoration', 'gan', 'gfpgan', 'image-restoration', 'pytorch', 'super-resolution']",2021-03-19T06:18:20Z
bes-dev__MobileStyleGAN.pytorch,develop,80,650,"['gan', 'image-synthesis', 'mobile-development', 'openvino', 'stylegan2', 'stylegan2-pytorch', 'sylegan']",2021-03-11T23:03:05Z
ljzycmd__SimDeblur,main,37,280,"['dblrnet', 'dbn', 'ifirnn', 'image-deblurring', 'mscnn', 'simdeblur', 'srn', 'strcnn', 'video-deblurring']",2021-03-22T13:11:57Z
junyuchen245__ViT-V-Net_for_3D_Image_Registration_Pytorch,main,37,265,"['convolutional-neural-networks', 'image-registration', 'pytorch-implementation', 'vision-transformer']",2021-03-17T23:50:39Z
fuenwang__LED2-Net,main,12,102,"['360-photo', 'computer-vision', 'cvpr', 'panorama-image', 'room-layout']",2021-03-25T02:40:52Z
Evgeneus__Graph-Domain-Adaptaion,master,18,95,"['cdan', 'computer-vision', 'coteaching', 'curriculum-learning', 'domain-adaptation', 'domainnet', 'graph-convolutional-networks', 'graph-domain-adaptation', 'graph-neural-networks', 'mtdap', 'office', 'pacs', 'pytorch']",2021-03-24T19:15:44Z
rishikksh20__CeiT-pytorch,master,15,94,"['attention-mechanism', 'ceit', 'cifar100', 'classifier', 'computer-vision', 'image-classification', 'imagenet', 'pytorch', 'transformer', 'vision-transformer']",2021-03-25T13:08:53Z
THUDM__grb,master,17,88,"['adversarial-attacks', 'deep-learning', 'graph-neural-networks', 'machine-learning', 'pytorch']",2021-03-10T06:35:08Z
justchenhao__IAug_CDNet,main,18,76,"['bi-temporal-images', 'building-change-detection', 'cdnet', 'change-detection', 'instance-augmentation', 'remote-se', 'synthetic-data']",2021-03-15T12:31:21Z
intersun__LightningDOT,main,9,72,"['image-retrieval', 'naacl2021', 'pytorch', 'transformers', 'vision-and-language']",2021-03-15T03:40:20Z
JunlinHan__CWR,main,13,71,"['computer-vision', 'generative-adversarial-network', 'image-generation', 'image-restoration', 'low-level-vision', 'pytorch', 'underwater-image']",2021-03-17T10:01:35Z
deepsphere__deepsphere-weather,main,8,58,"['deep-learning', 'deepsphere', 'graph-neural-networks', 'pytorch', 'weather-forecasting']",2021-03-15T15:32:13Z
rish-16__CycleGANsformer,main,8,48,"['generative-adversarial-network', 'image-generation', 'transformer']",2021-03-15T03:53:19Z
p-ranav__merged_depth,master,3,45,"['academic', 'average', 'average-calculator', 'camera', 'deep-learning', 'depth-estimation', 'depth-prediction', 'image-processing', 'images', 'machine-learning', 'mit-license', 'neural-networks', 'open-source', 'prediction', 'python3', 'pytorch', 'torch', 'torchvision', 'youtube']",2021-03-19T19:57:12Z
agp-ka32__LayoutGMN-pytorch,main,6,40,"['floorplans', 'graph-matching', 'layouts', 'pytorch']",2021-03-16T16:56:22Z
breadcake__Deep-homography-estimation-pytorch,main,7,39,[],2021-03-23T12:39:03Z
breadcake__unsupervisedDeepHomography-pytorch,main,5,30,[],2021-03-22T08:47:18Z
raven38__image_edit,master,0,11,"['deep-learning', 'face-attribute-manipulation', 'gan', 'generative-adversarial-network', 'image-generation', 'interactive-visualizations', 'perceptual-losses', 'pytorch']",2021-03-15T02:04:20Z
Fantabulous-J__coref-HGAT,main,2,10,"['coreference-resolution', 'dependency-graph', 'graph-neural-network', 'pytorch', 'semantic-role-labeling']",2021-03-14T11:22:13Z
da2so__DA2Lite,main,6,8,"['deep-learning', 'filter-decomposition', 'image-classification', 'knowledge-distillation', 'model-compression', 'model-optimization', 'on-device', 'pruning', 'python', 'pytorch', 'quantization']",2021-03-25T05:05:31Z
AquibPy__Pix2Pix-Conditional-GANs,main,2,8,"['discriminator-model', 'image-translation', 'pix2pix', 'pix2pix-paper', 'pytorch', 'pytorch-implementation', 'satellite-image', 'satellite-photo']",2021-03-13T13:34:02Z
wooks527__mobilenetv2-pytorch,main,0,3,"['cifar-10', 'cifar-100', 'image-classification', 'imagenet', 'mobilenetv2', 'pytorch']",2021-03-10T02:55:51Z
jaak-s__graphinformer,master,0,3,[],2021-03-13T13:51:09Z
fortierq__image-retrieval,master,0,2,"['computer-vision', 'deep-learning', 'nlp', 'pytorch']",2021-03-24T17:53:42Z
myoons__image-gpt-pytorch,master,0,1,"['generative-model', 'image-gpt', 'pytorch']",2021-03-20T09:53:16Z
SamSamhuns__pytorch_project_template,master,1,1,"['fastapi-server', 'image-classification', 'project-template', 'pytorch-implementation']",2021-03-24T18:23:43Z
imagej__pyimagej-dextr,main,1,1,[],2021-03-11T19:33:54Z
rnmehta726__AEye,main,0,1,"['flask', 'flutter', 'image-captioning', 'machine-learning', 'mobile-app-development', 'pytorch']",2021-03-11T21:21:14Z
CellEight__PytorchVGGNet,main,0,0,"['andrew-zisserman', 'deep-convolutional-networks', 'image-recognition', 'imagenet', 'paper', 'vgg']",2021-03-10T10:52:54Z
CellEight__PytorchMobileNet-v1,main,1,0,"['deep-learning', 'image-classification', 'imagenet', 'mobilenet', 'mobilenet-architecture', 'neural-network', 'paper', 'pytorch']",2021-03-13T16:19:33Z
thelastnig__image-classification-pytorch-onnx,master,0,0,[],2021-03-24T07:09:50Z
yongsun-yoon__image-classification,main,0,0,[],2021-03-25T08:40:01Z
aryanasadianuoit__unet_semantic_segmentation,main,0,0,"['semantic-segmentation', 'unet', 'unet-image-segmentation', 'unet-pytorch']",2021-03-15T20:28:32Z
nilslukas__torch-resize-images,main,0,0,[],2021-03-19T13:30:22Z
estratos__image-proc,main,0,0,[],2021-03-24T22:16:17Z
gianpd__gans,master,0,0,"['deep', 'deep-learning', 'gan', 'image-processing', 'pytorch']",2021-03-16T18:32:56Z
rtharungowda__PowerLine,master,0,0,"['binary-classification', 'imagenet-models', 'keras', 'pytorch', 'tensorflow']",2021-03-19T04:57:54Z
Mukosame__Anime2Sketch,master,159,1870,"['anime', 'comic', 'computer-vision', 'deep-learning', 'gan', 'gans', 'generative-adversarial-network', 'gradio', 'image-generation', 'manga', 'pytorch', 'sketch', 'wacv']",2021-04-09T00:26:49Z
d-li14__efficientnetv2.pytorch,main,94,433,"['efficientnet', 'efficientnetv2', 'icml2021', 'imagenet', 'pytorch-implementation']",2021-04-02T13:05:58Z
as-ideas__DeepPhonemizer,main,32,307,"['deep-learning', 'g2p', 'grapheme-to-phoneme', 'ipa', 'phonemes', 'phonemization', 'pytorch', 'transformer']",2021-04-06T13:03:47Z
rishikksh20__convolution-vision-transformers,master,32,209,"['classification', 'cnn', 'computer-vision', 'convolution', 'image-classification', 'pytorch', 'transformers']",2021-03-30T17:50:28Z
BMW-InnovationLab__BMW-Anonymization-API,master,15,169,"['anonymization-api', 'anonymization-technique', 'bmw', 'computer-vision', 'data-anonymization', 'deep-learning', 'docker', 'image-transformation', 'inference', 'no-code', 'object-detection', 'openvino', 'privacy-enhancing-technologies', 'privacy-protection', 'pytorch', 'semantic-segmentation', 'tensorflow', 'tensorflow-training', 'video', 'video-anonymization']",2021-04-08T10:55:20Z
rishikksh20__CrossViT-pytorch,master,18,161,"['classifier', 'computer-vision', 'image-classification', 'pytorch', 'transformers', 'vision-transformers']",2021-03-30T02:12:18Z
CRIPAC-DIG__GCA,main,26,138,"['contrastive-learning', 'deep-learning', 'graph-contrastive-learning', 'graph-representation-learning', 'pytorch', 'self-supervised-learning']",2021-04-09T08:10:57Z
Tengfei-Wang__external-internal-inpainting,master,19,106,"['colorization', 'computer-vision', 'image-inpainting', 'image-processing', 'image-synthesis', 'inpainting', 'internal-learning', 'pytorch']",2021-03-27T07:33:23Z
chail__gan-ensembling,main,8,95,"['generative-adversarial-network', 'image-classfication', 'image-synthesis', 'pytorch']",2021-03-30T20:58:23Z
ryanxingql__powerqe,v3,3,46,"['benchmark', 'deep-learning', 'image-enhancement', 'image-restoration', 'pytorch']",2021-03-26T06:43:09Z
ku-nlp__steganography-with-masked-lm,main,1,24,"['bert', 'pytorch', 'steganography']",2021-04-10T09:11:37Z
saikatdutta__Stacked_DMSHN_bokeh,main,7,20,"['bokeh-effect', 'bokeh-effect-rendering', 'cvpr21', 'cvprw', 'deep-learning', 'depth-of-field', 'image-to-image-translation', 'pytorch', 'shallow-depth-of-field']",2021-04-09T12:33:32Z
junyuchen245__Semi-supervised_FCM_Loss_for_Segmentation,main,6,16,"['convolutional-neural-networks', 'image-segmentation', 'loss-functions', 'pytorch', 'tensorflow']",2021-04-02T18:03:11Z
s-chh__Pytorch-cGAN-conditional-GAN,main,5,15,"['cgan', 'conditional-dcgan', 'conditional-gan', 'conditional-image-generation', 'pytorch-cgan', 'pytorch-cgan-mnist', 'pytorch-conditional-gan']",2021-04-08T05:39:17Z
garyb9__twitter-llm-bot,main,2,14,"['apscheduler', 'asyncio', 'fastapi', 'huggingface', 'image-processing', 'langchain', 'llm', 'openai', 'pillow', 'pytest', 'python', 'python3', 'pytorch', 'torch', 'transformers', 'tweepy', 'twitter']",2021-03-29T19:03:23Z
aimagelab__RMSNet_Soccer,main,3,8,[],2021-04-06T10:03:46Z
bupt-ai-cz__Glomeruli-Instance-Segmentation,main,4,7,"['biopsy-screening', 'cnn', 'deep-learning', 'glomerulus', 'image-classification', 'mask-rcnn', 'pathological', 'pytorch', 'segmentation']",2021-04-01T07:44:13Z
stfxecutables__Multichannel-input-pixelwise-regression-u-nets,master,0,7,"['3dunet', 'deep-learning', 'image-synthesis', 'medical-imaging', 'pytorch']",2021-04-08T22:34:51Z
dblanm__torch-graphnet,main,2,6,[],2021-03-26T13:56:50Z
DShomin__Lotte-product-classification,master,0,5,"['image-classification', 'imageretrieval', 'pytorch']",2021-03-27T07:51:04Z
rwang97__landmark-retrieval,master,2,4,"['image-retrieval', 'machine-learning', 'pytorch', 'representation-learning']",2021-04-07T18:47:22Z
Subhadip-1__adversarial_primal_dual_tomography,main,0,4,[],2021-03-29T21:37:30Z
AlphonsG__Rainbow-Optical-Flow-For-ALI,main,0,4,"['bioinformatics', 'biology', 'deep-learning', 'image-analysis', 'optical-flow', 'python', 'pytorch']",2021-03-26T09:39:17Z
kecsap__imagenet-clean,master,1,3,"['deeplearning', 'imagenet', 'imagenet-classification', 'pytorch']",2021-03-30T09:34:29Z
NiklasBeierl__nosyms,master,1,3,"['dgl-graph', 'memory-forensics', 'neural-network', 'pytorch', 'virtual-machine-introspection']",2021-03-30T19:10:41Z
jahongir7174__EfficientNet,master,0,2,"['efficientnet', 'imagenet', 'pytorch', 'training']",2021-04-09T10:06:36Z
animesh-007__midas_internship_task2,master,0,1,"['cnn-for-visual-recognition', 'image-classification', 'mnist-classification', 'pytorch', 'transfer-learning', 'wandb']",2021-04-04T20:06:37Z
AquibPy__Cycle-GAN,main,0,1,"['cycle-consistency-loss', 'cycle-gan', 'cyclegan-pytorch', 'image-translation', 'pytorch', 'pytorch-implementation']",2021-03-27T18:11:47Z
0kam__tissue,main,0,1,"['deep-generative-model', 'image-segmentation', 'pytorch']",2021-04-01T02:17:42Z
HilaManor__Generative-deep-features,master,0,1,"['arbitrary-sizes', 'contextual-loss', 'image-generation', 'neural-style-transfer', 'pdl', 'python3', 'pytorch', 'singan', 'single-image-generation', 'vgg', 'vgg19']",2021-04-06T16:34:10Z
HaFred__pytorch_imagenet,master,0,0,[],2021-04-09T02:18:32Z
ronaldseoh__cnnimageretrieval-pytorch,master,0,0,[],2021-04-07T17:15:07Z
CyberPlayerOne__image-captioning-pytorch,main,0,0,[],2021-03-28T06:43:39Z
tianruochen__InsightEye_Pytorch,master,0,0,['image-classification'],2021-04-01T11:30:16Z
GaParmar__clean-fid,main,61,811,"['computer-graphics', 'computer-vision', 'deep-learning', 'fid', 'fid-calculation', 'fid-score', 'frechet-distance', 'frechet-inception-distance', 'gan', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch']",2021-04-23T00:23:51Z
