full_name,default_branch,forks,watchers,topics,created_at
netphantom__CaptchAmI,main,0,2,"['artificial-intelligence', 'computer-vision', 'pytorch']",2021-05-31T15:57:47Z
maroun96__BCD-vision,main,0,1,[],2021-06-08T17:04:23Z
Laminarkompot__MNIST,main,0,0,"['computer-vision', 'cuda', 'matplotlib-pyplot', 'numpy', 'pandas', 'pyqt5', 'pytorch']",2021-06-07T21:01:06Z
zhengtr__CS231N_Depth_Estimation,main,0,0,"['computer-vision', 'deep-learning', 'depth-estimation', 'pytorch']",2021-06-04T02:22:57Z
lannguyen0910__food-recognition,master,54,172,"['computer-vision', 'deep-learning', 'efficientnet', 'food-analysis', 'food-classification', 'food-detection', 'food-segmentation', 'image-classification', 'object-detection', 'pytorch', 'semantic-segmentation', 'unetplusplus', 'yolov5', 'yolov8']",2021-06-24T01:08:47Z
BiomedSciAI__fuse-med-ml,master,35,120,"['ai', 'cmmd', 'collaboration', 'ct', 'deep-learning', 'fuse', 'fuse-med-ml', 'fusemedml', 'hacktoberfest', 'healthcare', 'isic', 'knight-challenge', 'machine-learning', 'medical', 'medical-imaging', 'multimodality', 'python', 'pytorch', 'stoic', 'vision']",2021-06-23T12:10:42Z
3dlg-hcvc__minsu3d,main,4,30,"['3d', 'computer-vision', 'deep-learning', 'instance-segmentation', 'minkowski-engine', 'object-detection', 'pytorch', 'pytorch-lightning']",2021-06-21T04:35:53Z
nachiket273__pytorch_resnet_rs,main,4,24,"['computer-vision', 'deep-learning', 'imagenet', 'pretrained-models', 'python3', 'pytorch', 'resnet']",2021-06-29T08:28:47Z
solcummings__earthvision2021-weakly-supervised,master,3,21,"['change-detection', 'deep-learning', 'pytorch', 'remote-sensing', 'semantic-segmentation', 'siamese-neural-network']",2021-06-18T05:12:54Z
ShivamRajSharma__Teacher-Student-Network,main,2,15,"['cifar100', 'cnn', 'computer-vision', 'deep-learning', 'knowledge-distillation', 'pytorch']",2021-06-27T07:39:35Z
QwQ2000__Activation-Attack-Pytorch,main,1,13,"['adversarial', 'computer-vision', 'deep-learning', 'machine-learning', 'pytorch']",2021-06-21T10:41:33Z
qnguyen3__ViT_PyTorch,main,2,12,"['deep-learning', 'pytorch', 'transformer', 'vision-transformer', 'vit']",2021-06-18T10:00:02Z
fbuchert__fixmatch-pytorch,master,0,8,"['computer-vision', 'deep-learning', 'image-classification', 'machine-learning', 'semi-supervised-learning']",2021-06-26T15:36:58Z
jzsherlock4869__image-classification-pipeline,main,1,8,"['computer-vision', 'image-classification', 'image-recognition', 'pytorch']",2021-06-24T06:35:32Z
fbuchert__context-encoder-pytorch,master,4,7,"['adversarial-learning', 'computer-vision', 'image-inpainting', 'machine-learning', 'self-supervised-learning', 'unsupervised-learning']",2021-06-26T16:54:29Z
TeamBCP5__image-reconstruction,main,1,6,"['image-generation', 'image-restoration', 'pytorch', 'vision']",2021-06-28T07:36:07Z
cogsys-tuebingen__separable-3D-convs-for-stereo-matching,main,1,2,"['deep-learning', 'depth-estimation', 'pytorch', 'stereo-mactching', 'stereo-vision']",2021-06-16T21:26:16Z
MatteoM95__Real-time-Domain-Adaptation-in-Semantic-Segmentation,MatteoBranch,0,2,"['adversarial-learning', 'adversarial-networks', 'autonomous-driving', 'domain-adaptation', 'pytorch', 'pytorch-cnn', 'pytorch-gan', 'real-time', 'semantic-segmentation', 'torchvision']",2021-06-18T19:33:42Z
fbuchert__mixmatch-pytorch,master,0,1,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'image-classification', 'machine-learning', 'semi-supervised-learning']",2021-06-26T15:36:40Z
rusty-electron__neural-style-transfer-pytorch,main,0,1,"['computer-vision', 'neural-style-transfer', 'pytorch']",2021-06-26T14:30:48Z
mr-ravin__unet-image-segmentation,main,0,1,"['biology', 'biology-images', 'cell-images', 'cell-segmentation', 'computer-vision', 'deep-learning', 'image-segmentation', 'imagesegmentation', 'machine-learning', 'opencv', 'python', 'pytorch', 'unet', 'unet-image-segmentation', 'unet-pytorch']",2021-06-29T08:48:56Z
srianumakonda__ConvLSTMs-Lane-Detection,master,0,1,"['computer-vision', 'convlstm', 'convlstm-pytorch', 'deep-learning', 'lane-detection', 'neural-network', 'python', 'python-3', 'pytorch', 'semantic-segmentation']",2021-06-22T12:35:59Z
SupreethRao99__VisionTransformer,main,1,0,"['arxiv', 'catalyst', 'computer-vision', 'deep-learning', 'pytorch', 'tensorflow', 'transformer', 'transformer-models']",2021-06-25T10:02:54Z
junyuchen245__TransMorph_Transformer_for_Medical_Image_Registration,main,60,347,"['bayesian-deep-learning', 'deep-learning', 'diffeomorphism', 'image-alignment', 'image-registration', 'swin-transformer', 'transformer', 'vision-transformer']",2021-06-30T21:03:29Z
Mayurji__Image-Classification-PyTorch,main,47,180,"['alexnet-pytorch', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'densenet', 'googlenet', 'inception', 'mlp-mixer', 'mobilenetv2', 'pytorch', 'pytorch-implementation', 'resnet', 'squeezenet-model', 'vgg', 'vision-transformer']",2021-07-09T18:12:43Z
maximkm__StyleGAN-anime,main,7,69,"['anime', 'anime-generation', 'computer-vision', 'deep-learning', 'gan', 'gans', 'gans-models', 'generative-adversarial-networks', 'pytorch', 'stylegan', 'stylegan-model', 'stylegan-pytorch', 'stylegan2', 'stylegan2-model', 'stylegan2-pytorch']",2021-07-13T14:48:15Z
sangho-vision__acav100m,master,7,48,['pytorch'],2021-07-15T05:24:26Z
YanjieZe__Virtual-Multi-View-Fusion,master,2,21,['computer-vision'],2021-07-06T16:02:24Z
atmacvit__bincrowd,main,2,17,"['acm-multimedia-2021', 'binning-analysis', 'computer-vision', 'crowd-counting', 'deep-learning', 'imbalanced-data', 'imbalanced-regression', 'pytorch', 'skewed-data']",2021-07-15T10:36:17Z
pszemraj__BoulderAreaDetector,master,3,17,"['bouldering', 'cnn', 'cnn-classification', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'fastai', 'geospatial-analysis', 'gis', 'image-classification', 'pytorch', 'remote-sensing', 'resnet', 'rock-climbing', 'satellite-imagery', 'streamlit']",2021-07-01T04:22:06Z
yizhe-ang__AdaMatch-PyTorch,main,3,13,"['computer-vision', 'deep-learning', 'domain-adaptation', 'pytorch', 'semi-supervised-learning', 'unsupervised-learning']",2021-07-08T02:51:06Z
theopsall__deep_video_extraction,main,1,7,"['audio-processing', 'audio-visual-features', 'computer-vision', 'deep-feature-extraction', 'deep-learning', 'feature-extraction', 'multimedia-analysis', 'object-recognition', 'pre-trained-model', 'pytorch', 'spectogram', 'video-features', 'video-processing']",2021-07-11T17:19:06Z
fbuchert__rotation-prediction-pytorch,master,1,5,"['computer-vision', 'deep-learning', 'machine-learning', 'self-supervised-learning']",2021-07-02T16:39:39Z
Canyizl__M-GCN,main,0,4,"['computer-vision', 'multi-label-image-classification', 'pytorch']",2021-07-13T12:52:18Z
lazyCodes7__EthinicAPI,main,0,4,"['computer-vision', 'flask', 'flask-restful', 'opencv', 'pytorch', 'race-detection']",2021-07-14T06:15:02Z
jtchen0528__ViT-experiments,main,0,3,"['imagenet-classifier', 'pytorch', 'vision-transformer']",2021-07-02T14:13:05Z
patrickn699__Indian-Number-Plate-Extraction,master,0,2,"['computer-vision', 'data-retrieval', 'deep-learning', 'python', 'pytorch']",2021-06-30T13:01:59Z
wilbertcaine__CycleGAN,master,0,1,"['computer-vision', 'image-synthesis']",2021-07-14T02:26:55Z
MittalNeha__vision_pytorch,main,1,0,[],2021-07-02T07:30:11Z
0xd3ba__deep-vision,main,0,0,"['computer-vision', 'neural-networks', 'pytorch']",2021-07-04T20:33:37Z
tonymisic__vision-utils,main,0,0,[],2021-07-06T22:21:13Z
skroll182__cats-dogs-api,main,0,0,"['api', 'computer-vision', 'fastapi', 'image-classification', 'ml', 'python', 'pytorch']",2021-07-09T04:21:30Z
Vivswan__HyperParameter-Optimization-VGG,main,0,0,"['cifar10', 'computer-vision', 'deep-learning', 'hyperparameter-optimization', 'pytorch', 'supervised-learning', 'vgg']",2021-07-12T15:28:27Z
neelimishra__semi-supervised-sequence-modeling,develop,0,0,"['animal-behavior', 'computer-vision', 'jupyter', 'python', 'pytorch', 'segmentation', 'sequence-modeling']",2021-07-13T19:06:55Z
yngalxx__Master_degree,main,1,0,"['computer-vision', 'detection', 'fine-tuning', 'image-classification', 'image-processing', 'image-recognition', 'infographics', 'master-thesis', 'newspapers', 'python', 'pytorch']",2021-07-13T11:23:17Z
yunusbaysal__Image-Resolution-Enhancement,master,0,0,"['computer-vision', 'convolutional-neural-networks', 'fourier-transform', 'generative-adversarial-network', 'image-enhancement', 'image-processing', 'interpolations', 'opencv', 'perceptual-quality', 'pytorch', 'super-resolution', 'tensorflow']",2021-07-06T18:59:47Z
TRI-ML__dd3d,main,72,433,"['computer-vision', 'deep-learning', 'pytorch']",2021-07-27T23:39:29Z
cheerss__CrossFormer,main,41,305,"['classification', 'deep-learning', 'instance-segmentation', 'object-detection', 'pytorch', 'semantic-segmentation', 'vision-transformer']",2021-07-27T11:27:04Z
mees__calvin,main,37,219,"['computer-vision', 'deep-learning', 'grounding', 'manipulation', 'natural-language-processing', 'pytorch', 'robotics', 'vision', 'vision-and-language', 'vision-language']",2021-07-20T15:43:26Z
NVIDIA__transformer-ls,master,35,217,"['efficient-transformers', 'long-sequence', 'transformer', 'vision-transformer']",2021-07-22T18:35:04Z
Tengfei-Wang__DCSR,master,31,131,"['computational-photography', 'computer-vision', 'deep-learning', 'dual-cameras', 'pytorch', 'refsr', 'super-resolution']",2021-07-30T03:28:50Z
eugenesiow__super-image,main,16,127,"['computer-vision', 'deep-learning', 'image-processing', 'image-super-resolution', 'pytorch', 'super-resolution']",2021-07-16T10:21:18Z
Frankluox__LightningFSL,main,16,98,"['computer-vision', 'few-shot-learning', 'image-classification', 'machine-learning', 'pytorch-lightning']",2021-07-24T15:28:17Z
rentainhe__TRAR-VQA,main,17,58,"['attention', 'clevr', 'dynamic-network', 'iccv2021', 'local-and-global', 'multi-modal', 'multi-modal-learning', 'multi-modality', 'multi-scale-features', 'official', 'pytorch', 'transformer', 'vision-and-language', 'visual-question-answering', 'visualization', 'vqav2']",2021-07-23T02:34:46Z
sithu31296__pose-estimation,main,11,45,"['computer-vision', 'deep-learning', 'hrnet', 'human-pose-estimation', 'pose-estimation']",2021-07-27T06:03:44Z
Justin900429__PyTorch-DSSN-MER,main,2,39,"['computer-vision', 'micro-expression-recognition', 'paper-implementation', 'python', 'pytorch']",2021-07-24T09:16:27Z
albert100121__AiFDepthNet,master,5,35,"['all-in-focus', 'blur-image', 'bokeh-effect', 'cnn', 'computer-vision', 'deep-learning', 'depth-estimation', 'focal-stack', 'iccv', 'iccv2021', 'pytorch']",2021-07-25T16:23:16Z
sithu31296__self-supervised-learning,main,2,14,"['deep-learning', 'dino', 'pytorch', 'self-supervised-learning', 'ssl', 'vision-transformer']",2021-07-16T14:54:56Z
navervision__MemVir,main,2,14,"['cars196', 'deep-learning', 'deep-metric-learning', 'iccv2021', 'image-retrieval', 'memvir', 'metric-learning', 'pytorch']",2021-07-30T06:36:25Z
kuielab__lg_dacon_competition_template,main,0,12,"['competition', 'computer-vision', 'hydra', 'pytorch', 'pytorch-lightning']",2021-07-19T13:16:27Z
LinusWu__TENET_Training,master,1,9,"['classification', 'computer-vision', 'deep-learning', 'pytorch-implementation', 'regularization']",2021-07-31T07:14:49Z
ginevracoal__redbnn,main,0,3,"['bayesian-inference', 'neural-network', 'pyro-ppl', 'pytorch', 'torchvision']",2021-07-21T09:10:22Z
achimoraites__pytorch-image-classifier,main,0,2,"['classification', 'computer-vision', 'image-classification', 'machine-learning', 'python3', 'pytorch', 'resnet', 'vggnet']",2021-07-20T17:57:44Z
basicskywards__DA-OD-MEAA-PyTorch,main,1,2,"['computer-vision', 'domain-adaptation', 'object-detection']",2021-07-29T08:48:11Z
wilbertcaine__CUT,master,2,1,"['computer-vision', 'image-synthesis']",2021-07-16T10:39:25Z
ycc789741ycc__3Dconstruction_yolov3,master,1,1,"['computer-vision', 'object-detection', 'opencv', 'pytorch', 'yolov3']",2021-07-18T02:31:56Z
jhlee17139__pytorch_vision,master,0,0,[],2021-07-16T04:23:22Z
mntalha__Pytorch_Base,main,0,0,"['cnn', 'neural-networks', 'pytorch', 'torchvision']",2021-07-28T16:54:03Z
eqy__vision-sweep,master,0,0,[],2021-07-19T19:46:37Z
dogeplusplus__seafood-distillation,main,0,0,"['cnn', 'computer-vision', 'model-distillation']",2021-07-20T18:20:56Z
POSTECH-CVLab__SCNeRF,master,44,453,"['calibration', 'computer-vision', 'deep-learning', 'implicit-representions', 'nerf', 'pytorch', 'self-calibration']",2021-08-06T05:54:31Z
gangweiX__ACVNet,main,61,424,"['cost-volume', 'pytorch', 'stereo-matching', 'stereo-vision']",2021-08-05T09:17:56Z
swz30__MIRNetv2,main,53,348,"['contrast-enhancement', 'defocus-deblurring', 'denoising', 'high-resolution', 'image-denoising', 'image-enhancement', 'image-processing', 'image-restoration', 'low-level-vision', 'low-light-image-enhancement', 'pytorch', 'tpami']",2021-08-04T11:28:07Z
KevinMusgrave__pytorch-adapt,main,16,307,"['computer-vision', 'deep-learning', 'domain-adaptation', 'machine-learning', 'pytorch', 'transfer-learning']",2021-08-10T23:40:09Z
AllenXiangX__SnowflakeNet,main,15,122,"['3dvision', 'deep-learning', 'iccv2021', 'point-cloud-completion', 'pytorch', 'tpami2023', 'transformers']",2021-08-07T08:41:42Z
dahyun-kang__renet,main,16,101,"['computer-vision', 'deep-learning', 'few-shot-classifcation', 'few-shot-learning', 'iccv2021', 'neural-networks', 'pytorch']",2021-08-13T11:22:05Z
Pilhyeon__Learning-Action-Completeness-from-Points,main,14,80,"['action-completeness', 'deep-learning', 'point-level-supervision', 'pytorch', 'temporal-action-localization', 'weakly-supervised-learning']",2021-08-06T07:31:27Z
baiksung__MeTAL,master,11,58,"['computer-vision', 'deep-learning', 'few-shot-learning', 'iccv', 'machine-learning', 'maml', 'meta-learning', 'pytorch']",2021-08-14T19:15:41Z
jtchen0528__PCL-I2G,main,7,53,"['consistency', 'deepfake-detection', 'deepfakes', 'faceforensics', 'pytorch', 'self-supervision']",2021-08-10T03:37:18Z
EckoTan0804__flying-guide-dog,main,2,12,"['computer-vision', 'drone', 'human-computer-interaction', 'pytorch', 'semantic-segmentation', 'traffic-light-recognition', 'visually-impaired-persons-guide']",2021-08-03T16:00:03Z
davide-coccomini__GAN-Universe,main,1,11,"['ai', 'astronomy', 'computer-vision', 'deep-learning', 'galaxies', 'gan', 'gans', 'generative-ai', 'planets', 'pytorch', 'space', 'universe']",2021-08-13T22:14:15Z
langnatalie__DeepUME,main,1,9,"['3d-computer-vision', 'point-cloud-registration']",2021-08-05T08:38:59Z
SIT-Robot__sit-robot-vision,master,1,7,"['deep-learning', 'deepsort', 'python', 'pytorch', 'yolo']",2021-08-04T15:11:34Z
dirkneuhaeuser__contrastive-learning-of-object-representations,main,1,7,"['computational-vision', 'contrastive-learning', 'machine-learning', 'object-detection', 'pytorch', 'setcon']",2021-08-11T15:58:30Z
yeyeck__classic_nets,master,1,4,"['alexnet', 'caltech256', 'cnn', 'computer-vision', 'deep-learning', 'pytorch', 'vgg']",2021-08-15T14:53:08Z
smkim7-kr__albu-MixMatch-pytorch,master,0,2,"['computer-vision', 'deep-learning', 'pytorch', 'semi-supervised-learning']",2021-08-03T05:12:07Z
vilibili__FCN-pytorch,main,1,1,"['cnn', 'cnn-pytorch', 'cnns', 'computer-vision', 'computervision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'deeplearning', 'fcn', 'fcn-8s', 'fully-convolutional-networks', 'image-segmentation', 'imagesegment', 'imagesegmentation', 'python', 'pytorch', 'pytorch-tutorial', 'torch', 'torchvision']",2021-08-11T02:51:00Z
Justin900429__vision-transformer,main,0,1,"['computer-vision', 'paper-implementations', 'python', 'pytorch', 'transformers', 'vision-transformer']",2021-08-01T09:10:49Z
bigvisionai__pytorch-hub-tutorial,main,0,0,[],2021-08-05T13:45:28Z
MahatKC__MicroplasticCounting,main,0,0,"['computer-vision', 'deep-learning', 'pytorch', 'u-net']",2021-08-16T17:10:47Z
lparolari__weakvtg,main,1,0,"['computer-vision', 'concept-similarity', 'deep-learning', 'visual-grounding', 'weak-supervision']",2021-08-06T12:33:50Z
theairbend3r__decoding-thoughts,main,0,0,"['computational-neuroscience', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'machine-learning', 'matplotlib', 'python', 'pytorch', 'seaborn']",2021-08-08T16:43:37Z
PeterL1n__RobustVideoMatting,master,1086,8018,"['ai', 'computer-vision', 'deep-learning', 'machine-learning', 'matting']",2021-08-30T20:57:44Z
plemeri__InSPyReNet,main,68,264,"['accv2022', 'background-removal', 'computer-vision', 'deep-learning', 'dichotomous-image-segmentation', 'high-resolution', 'image-matting', 'image-segmantation', 'pytorch', 'salient-object-detection']",2021-08-30T06:46:01Z
cogsys-tuebingen__mobilestereonet,main,45,205,"['deep-learning', 'pytorch', 'stereo-vision']",2021-08-22T07:58:32Z
sanweiliti__LEMO,main,20,181,"['3d-scene', '3d-vision', 'computer-vision', 'deep-learning', 'human-scene-interaction', 'lemo', 'motion-capture', 'motion-prior', 'pose-estimation']",2021-08-17T14:18:22Z
JunlinHan__BID,main,10,110,"['cityscapes', 'computer-graphics', 'computer-vision', 'computervision', 'dehaze', 'deraining', 'deshadow', 'desnowing', 'generative-adversarial-network', 'image-decomposition', 'pytorch', 'rain-removal', 'raindrop-removal', 'reflection-removal', 'shadow-removal', 'watermark-removal']",2021-08-20T09:35:25Z
alexklwong__calibrated-backprojection-network,master,23,104,"['3d-reconstruction', '3d-vision', 'backprojection', 'calibration', 'computer-vision', 'deep-learning', 'depth-completion', 'depth-estimation', 'iccv', 'iccv2021', 'kitti', 'kitti-dataset', 'machine-learning', 'pytorch', 'self-supervised-learning', 'sensor-fusion', 'ucla', 'unsupervised-learning', 'void', 'void-dataset']",2021-08-23T18:09:30Z
EryiXie__PlaneRecNet,main,17,74,"['computer-vision', 'deep-learning', 'pytorch']",2021-08-23T08:30:28Z
amazon-science__gluonmm,main,2,49,"['computer-vision', 'iccv-2021', 'multimodality', 'pytorch', 'transformer', 'video']",2021-08-23T22:08:05Z
VinAIResearch__LeMul,master,4,49,"['3d-graphics', '3d-object-reconstruction', '3d-objects', '3d-reconstruction', 'anaconda3', 'computer-vision', 'deep-learning', 'iccv', 'iccv-2021', 'iccv2021', 'iccv21', 'phong-shading', 'python3', 'pytorch', 'unsupervised-learning', 'vinai']",2021-08-23T08:06:13Z
JeffWang0325__Image-Identification-for-Self-Driving-Cars,master,11,35,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'dr', 'droidcam', 'python', 'pytorch', 'real-time-detection', 'self-driving-car', 'tensorflow', 'tkinter', 'tkinter-gui', 'tkinter-python', 'traffic-light-classification', 'traffic-sign-classification', 'webcam', 'webcam-capture', 'yolo', 'yolov5']",2021-08-17T23:57:35Z
RyanCCC__yolo-series,main,3,12,"['computer-vision', 'deep-learning', 'object-detection', 'object-tracking', 'pytorch', 'tensorflow', 'yolo']",2021-08-18T12:49:47Z
BruceJian43__learning-to-resize-pytorch,main,5,7,"['computer-vision', 'paper-implementations', 'pytorch']",2021-08-28T05:26:30Z
tingtianli__MIRM,master,0,5,"['computer-vision', 'deep-learning', 'pytorch', 'reflection-removal']",2021-08-30T06:23:08Z
anantgupta129__TorcHood,main,0,3,"['computer-vision', 'lightning', 'natural-language-processing', 'pytorch', 'pytorch-lightning', 'pytorch-tutorial', 'transformer']",2021-08-24T17:29:45Z
40uf411__Facial-Keypoints-Detection,main,0,2,"['computer-vision', 'facial-keypoints', 'kaggle', 'opencv', 'pytorch']",2021-08-31T21:06:37Z
shivance__ViT,master,0,1,"['computer-vision', 'pytorch', 'transformer']",2021-08-21T12:16:14Z
malpunek__BlazeFace,master,0,1,"['blazeface', 'computer-vision', 'pytorch']",2021-08-24T06:57:56Z
aqntks__cv-models,master,0,0,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'image-classification', 'image-segmentation', 'object-detection', 'pytorch']",2021-08-21T10:48:42Z
rishavpramanik__ViT,main,0,0,"['deep-learning', 'pytorch', 'vision-transformer']",2021-08-21T16:03:25Z
ahangchen__torch_base,main,103,511,"['computer-vision', 'deep-learning', 'machine-learning', 'pytorch']",2021-09-05T09:17:29Z
jiaxi-jiang__FBCNN,main,30,381,"['computer-vision', 'deep-learning', 'fbcnn', 'iccv2021', 'image-compression', 'image-denoising', 'image-forensics', 'image-processing', 'image-restoration', 'jpeg-artifacts-removal', 'jpeg-compression', 'jpeg-deblocking', 'pytorch']",2021-09-12T16:59:50Z
htdt__hyp_metric,master,20,172,"['computer-vision', 'machine-learning', 'pytorch']",2021-09-09T09:55:31Z
SforAiDl__vformer,main,22,161,"['pytorch', 'vision-transformer']",2021-09-08T05:14:02Z
JPLeoRX__detectron2-publaynet,master,6,44,"['artificial-intelligence', 'computer-vision', 'deep-learning', 'detectron2', 'document-analysis', 'document-classification', 'document-layout', 'document-layout-analysis', 'faster-rcnn', 'instance-segmentation', 'layout-analysis', 'machine-learning', 'neural-network', 'neural-networks', 'object-detection', 'publaynet', 'python', 'python3', 'pytorch']",2021-09-14T23:07:56Z
ibaiGorordo__PyTorch-High-Res-Stereo-Depth-Estimation,main,5,43,"['depth-estimation', 'python', 'pytorch', 'stereo-depth-estimation', 'stereo-matching', 'stereo-vision']",2021-09-09T15:11:18Z
dsshim0125__SwinDepth,main,1,26,"['autonomous-driving', 'deep-learning', 'depth-estimation', 'icra2023', 'kitti', 'pytorch', 'swin-transformer', 'transformer', 'vision-transformer']",2021-09-07T05:19:52Z
GoGoDuck912__pytorch-vector-quantization,main,7,24,"['computer-vision', 'deep-learning', 'self-supervised-learning', 'unsupervised-clustering', 'vector-quantization']",2021-09-13T08:26:51Z
alexklwong__subpixel-embedding-segmentation,master,4,22,"['atlas', 'computer-vision', 'deep-learning', 'ischemic-stroke', 'lesion-segmentation', 'machine-learning', 'medical-imaging', 'mri', 'pytorch', 'segmentation', 'stroke-lesion', 'ucla']",2021-09-10T23:27:19Z
chunbolang__HPA,main,4,20,"['computer-vision', 'few-shot-segmentation']",2021-09-02T02:15:42Z
nashory__rtic-gcn-pytorch,main,3,19,"['composition', 'fashion-iq', 'vision-language']",2021-09-03T02:28:38Z
Lynda-Starkus__DeepvisionAI_Backend,main,4,16,"['abnormal-behavior-detection', 'abnormal-crowd-activity', 'abnormal-events', 'autoencoder', 'background-subtraction', 'computer-vision', 'deeplearning', 'pytorch', 'tensorflow', 'tracking', 'yolov5']",2021-09-15T16:51:17Z
smkim7-kr__AdaMatch-pytorch,master,1,8,"['computer-vision', 'deep-learning', 'domain-adaptation', 'semi-supervised-domain-adaptation', 'semi-supervised-learning', 'unsupervised-domain-adaptation']",2021-09-08T16:51:30Z
HabibSlim__DKT-for-CIL,main,4,5,"['computer-vision', 'continual-learning', 'deep-learning']",2021-09-14T17:47:21Z
gonzrubio__ML_Papers,main,2,5,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'generative-adversarial-networks', 'generative-networks', 'graph-convolutional-networks', 'image-recognition', 'image-to-image-translation', 'machine-learning', 'object-detection', 'pytorch', 'pytorch-implementation', 'research-paper-implementation', 'segmentation', 'style-transfer', 'vae-pytorch', 'variational-autoencoder']",2021-09-03T22:44:53Z
KIST-CSRC__DenseSSD,main,0,5,"['autonomous-laboratory', 'chemistry', 'computer-vision', 'deep-learning', 'lab-automation', 'material-science', 'object-detection', 'pytorch']",2021-09-06T00:59:20Z
zmcx16__ReclassifyAnimeCG,master,0,4,"['anime', 'cg', 'machine-learning', 'pytorch', 'vision']",2021-09-06T14:59:14Z
tordks__image_classification,main,0,2,"['computer-vision', 'deep-learning', 'pytorch']",2021-09-06T16:46:53Z
KyungMinJin__pytorch-study-vision,main,0,1,[],2021-09-10T07:24:28Z
RevolveAI__BenchmarkMyAI,main,0,1,"['classification', 'computer-vision', 'deep-learning-models-benchmarks', 'hugging-face', 'keras', 'nlp', 'object-detection', 'python', 'pytorch', 'segmentation', 'tensorflow']",2021-09-15T06:52:18Z
ANI717__Anime_Face_Generation_with_GANs,main,0,1,"['anime', 'computer-vision', 'convnets', 'convolutional-neural-networks', 'dcgan', 'dcgan-pytorch', 'deep-neural-networks', 'deeplearning', 'gans', 'generative-adversarial-network', 'python', 'pytorch', 'wgan-gp', 'wgan-gp-pytorch']",2021-09-16T09:08:31Z
Laminarkompot__eyes_classification,master,0,0,"['computer-vision', 'cuda', 'matplotlib-pyplot', 'numpy', 'pandas', 'pytorch', 'transfer-learning']",2021-09-03T21:42:09Z
JeffersonQin__YuzuMarker.FontDetection,master,15,389,"['chinese', 'cjk-characters', 'cjk-font', 'cnn', 'computer-vision', 'cv', 'font', 'font-recognition', 'fonts', 'japanese', 'korean', 'pytorch', 'pytorch-cnn', 'pytorch-lightning', 'recognition']",2021-09-26T16:17:08Z
matajoh__fourier_feature_nets,main,22,167,"['computer-graphics', 'computer-vision', 'deep-learning', 'pytorch']",2021-09-23T15:21:46Z
gist-ailab__uoais,main,24,115,"['deep-learning', 'instance-segmentation', 'pytorch', 'robot-vision', 'segmentation', 'synthetic-data', 'unseen-object']",2021-09-25T16:14:39Z
gmberton__geo_warp,main,2,55,"['computer-vision', 'geo-localization', 'geolocalization', 'image-retrieval', 'pytorch', 're-ranking', 'reranking', 'visual-geo-localization', 'visual-place-recognition']",2021-09-19T18:02:54Z
Victarry__Image-Generation-models,main,9,47,"['computer-vision', 'diffusion-models', 'gan-pytorch', 'gans', 'generative-adversarial-network', 'hydra', 'image-generation', 'infogan', 'pixelcnn', 'pytorch', 'pytorch-lightning', 'vae-pytorch']",2021-09-18T12:30:52Z
tsunghan-wu__ReDAL,main,8,41,"['3d-vision', 'active-learning', 'computer-vision', 'point-cloud', 'pytorch-implementation', 'semantic-segmentation']",2021-09-22T00:46:25Z
mikeroyal__PyTorch-Guide,main,1,22,"['ai', 'artificial-intelligence', 'awesome', 'awesome-deep-learning', 'awesome-list', 'awesome-machine-learning', 'awesome-readme', 'awesome-resources', 'computer-vision', 'cuda', 'deep-learning', 'deep-neural-networks', 'lists', 'machine-learning', 'ml', 'mlops', 'neural-network', 'neural-networks', 'pytorch']",2021-10-03T20:38:25Z
aleflabo__HypAD,main,2,10,"['anomaly-detection', 'artificial-intelligence', 'computer-vision', 'cvpr', 'gan', 'lstm', 'time-series-analysis']",2021-10-02T08:08:23Z
NickKaparinos__Kaggle-PetFinder.my-Pawpularity-Contest,master,0,8,"['computer-vision', 'deep-learning', 'kaggle', 'machine-learning', 'pytorch']",2021-09-24T19:40:20Z
zjykzj__MPDataset,master,0,8,"['distributed-sampler', 'mpdataset', 'multigpu', 'multiprocess', 'pytorch', 'torchvision', 'zcls']",2021-10-02T02:00:16Z
Infi-09__HIFIC-Image-Compression,main,2,7,"['computer-vision', 'generative-adversarial-network', 'hific', 'image-compression', 'machine-learning', 'pytorch']",2021-09-27T07:15:04Z
alexchernykh__ResearchProject,master,0,4,"['computer-vision', 'maskrcnn', 'python', 'pytorch', 'surgery']",2021-09-20T21:21:54Z
KshitijBhat__ML_Enthusiasts_Ishana,main,2,3,"['computer-vision', 'path-planning', 'pathfinding', 'python', 'pytorch', 'segmentation']",2021-09-29T12:00:38Z
ANI717__Colorization-with-Pix2Pix-GAN,main,0,2,"['computer-vision', 'convnets', 'convolutional-neural-networks', 'deep-learning', 'gans', 'generative-adversarial-network', 'genshin-impact', 'pix2pix', 'pix2pix-pytorch', 'python', 'pytorch']",2021-09-20T19:54:40Z
