full_name,default_branch,forks,watchers,topics,created_at
jeffasante__chrome-dino-RL,master,0,0,"['chrome-dinosaur-game', 'dqn-pytorch', 'reinforcement-learning', 'reinforcement-learning-environments']",2020-12-11T22:43:19Z
Cognitive-Systems-Laboratory__Reinforcement-Learning-Implementation,main,1,0,"['a2c', 'a3c', 'dqn', 'ppo', 'reinforcement-learning']",2020-12-14T05:50:33Z
Andrade-Diego__CartPole-Solution,main,0,0,"['actor-critic', 'gym-environment', 'pytorch', 'reinforcement-learning']",2020-12-15T04:20:32Z
hcnoh__gail-pytorch,main,21,99,"['deep-learning', 'deep-reinforcement-learning', 'gail', 'imitation-learning', 'openai-gym', 'pytorch', 'reinforcement-learning']",2020-12-31T06:21:31Z
toshas__torch-discounted-cumsum,master,8,85,"['discounted-cumulative-sum', 'pytorch', 'reinforce', 'reinforcement-learning', 'rl']",2020-12-30T23:28:41Z
xiaoqian19940510__TASLP-EAREE,main,3,21,"['bert', 'deep-learning', 'graph-attention-network', 'multi-task', 'pytorch', 'reinforcement-learning', 'self-attention']",2020-12-23T16:22:14Z
sidhantls__ppo_lightning,master,1,13,"['pytorch', 'reinforcement-learning']",2020-12-25T09:12:03Z
davide97l__rl-traingenerator,main,0,11,"['automatic-code-generation', 'dqn', 'gym', 'pytorch', 'reinforcement-learning', 'streamlit', 'tianshou', 'traingenerator']",2021-01-01T14:56:37Z
yunshengtian__ppo-mujoco,main,4,9,"['mujoco', 'proximal-policy-optimization', 'pytorch', 'reinforcement-learning']",2020-12-30T19:28:10Z
densechen__eve-mli,main,0,9,"['deep-learning', 'deep-reinforcement-learning', 'eve-mli', 'model-compression', 'network-architecture', 'pruning', 'pypi', 'pytorch', 'quantization-efficient-network', 'reinforcement-learning', 'spiking-neural-networks']",2020-12-27T01:02:21Z
cor3bit__bertsekas-marl,main,1,7,['multiagent-reinforcement-learning'],2020-12-27T20:52:33Z
RahulSajnani__Reinforcement-learning,main,0,5,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2020-12-25T17:30:40Z
BY571__D4PG-ray,main,1,4,"['continuous-action-space', 'd4pg', 'ddpg', 'distributed-computing', 'iqn', 'ray', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'state-of-the-art']",2020-12-29T21:54:25Z
gefgu__dqn_mountain_car,main,0,3,"['dqn', 'machine-learning', 'openai-gym', 'python', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2020-12-23T19:12:31Z
itchencheng__pytorch-reinforcement-learning,main,0,0,[],2020-12-22T16:33:13Z
mgp123__Reinforcement-learning,master,0,0,"['deep-learning', 'pytorch', 'reinforcement-learning']",2020-12-20T02:33:06Z
marcosquilla__On-OfflineDDPG,main,0,0,"['ddpg', 'ddpg-algorithm', 'ddpg-pytorch', 'offline', 'pytorch', 'reinforcement-learning']",2021-01-02T10:18:17Z
unifyai__gym,main,9,57,"['deep-learning', 'gym-environment', 'ivy', 'jax', 'machine-learning', 'mxnet', 'numpy', 'python', 'pytorch', 'reinforcement-learning', 'tensorflow']",2021-01-19T15:21:19Z
Coac__never-give-up,main,7,51,"['exploration-strategy', 'gym-maze', 'never-give-up', 'pytorch', 'r2d2', 'reinforcement-learning']",2021-01-18T09:42:41Z
rmst__rlrd,master,8,30,"['deep-learning', 'deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-01-09T10:23:54Z
tmdt-buw__karolos,master,0,18,"['pytorch', 'reinforcement-learning']",2021-01-12T13:08:41Z
jinPrelude__simple-es,master,3,15,"['evolutionary-algorithms', 'genetic-algorithm', 'pytorch', 'reinforcement-learning']",2021-01-13T14:22:48Z
wingdi__RL,master,2,7,"['pytorch', 'reinforcement-learning']",2021-01-20T13:17:04Z
mahkons__jbr-flatland,master,1,6,"['aicrowd', 'multiagent-reinforcement-learning', 'ppo', 'pytorch', 'reinforcement-learning']",2021-01-11T23:28:58Z
SlipknotTN__pytorch_carracing_rl,main,0,2,"['policy-gradient', 'pytorch-qlearning', 'reinforcement-learning']",2021-01-15T23:37:04Z
kotsonis__ddpg-crawler,main,0,2,"['ppo', 'proximal-policy-optimization', 'pytorch', 'reinforcement-learning']",2021-01-06T15:33:38Z
albjerto__moon-landing,master,1,1,"['ddqn', 'deep-rl', 'double-dqn', 'dqn', 'dueling-ddqn', 'dueling-dqn', 'lunarlander-v2', 'openai-gym', 'python', 'pytorch', 'reinforcement-learning', 'rl']",2021-01-07T20:40:50Z
hudsontek__ikostrikov-pytorch-a3c,master,0,0,"['a3c', 'pytorch', 'reinforcement-learning', 'rl']",2021-01-06T22:55:01Z
kotsonis__ddpg-reacher,main,0,0,"['actor-critic-algorithm', 'ddpg-algorithm', 'deep-reinforcement-learning', 'pytorch']",2021-01-05T22:15:29Z
TaoHuang13__DeepRL,main,0,0,"['a3c', 'actor-critic', 'ddpg', 'deep-reinforcement-learning', 'dqn', 'ppo', 'pytorch', 'reinforcement-learning', 'td3']",2021-01-11T05:00:34Z
AI4Finance-Foundation__FinRL_Podracer,main,92,319,"['algorithmic-trading', 'deep-reinforcement-learning', 'machine-learning-algorithms', 'openai-gym', 'pytorch', 'quant', 'quantitative-finance']",2021-01-29T07:46:06Z
liuruoze__mini-AlphaStar,main,54,281,"['deep-learning', 'deep-neural-networks', 'deep-reinforcement-learning', 'gaming', 'imitation-learning', 'mini-alphastar', 'multi-agent-systems', 'pytorch', 'reinforcement-learning', 'sc2replay', 'self-playing-bot', 'starcraft-ii-bot', 'starcraft2', 'starcraft2-ai', 'supervised-learning']",2021-01-31T15:12:07Z
LQNew__LWDRLC,master,0,14,"['continuous-control', 'ddpg', 'deep-reinforcement-learning', 'policy-gradient', 'ppo', 'pytorch', 'sac', 'td3']",2021-01-23T14:44:18Z
qqpann__Mancala,main,4,8,"['game', 'gym', 'gym-environment', 'kalah', 'mancala', 'mancala-game', 'pytorch', 'reinforcement-learning']",2021-02-02T09:13:14Z
reinai__HumanoidRobotWalk,main,0,8,"['deep-reinforcement-learning', 'gym-environment', 'gym-environments', 'motion', 'openai-gym', 'ppo', 'pybullet', 'pybullet-environments', 'pybullet-physics', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-agent', 'reinforcement-learning-algorithms', 'reinforcement-learning-analysis', 'reinforcement-learning-environments', 'robot-walking', 'robotics', 'robotics-simulation', 'trpo']",2021-02-02T14:11:58Z
RishabhMalviya__dqn_experiments,master,1,6,"['deep-reinforcement-learning', 'dqn', 'dqn-pytorch', 'pytorch', 'reinforcement-learning']",2021-01-24T19:29:30Z
SarodYatawatta__smart-calibration,main,0,5,"['ddpg', 'distributed-computing', 'elastic-net-regression', 'hyperparameter-optimization', 'influence-maps', 'openai-gym', 'pytorch', 'radio-astronomy', 'radio-telescopes', 'reinforcement-learning', 'sac', 'sagecal', 'td3']",2021-02-01T16:26:28Z
ab93__continuous-control,main,0,0,"['ddpg-algorithm', 'deep-reinforcement-learning', 'pytorch']",2021-02-01T03:12:07Z
mahkons__RL-algorithms,master,0,0,"['pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2021-02-01T10:36:52Z
jihoonerd__Continuous-Control-with-Deep-Reinforcement-Learning,main,0,0,"['atari', 'ddpg', 'lunarlander-v2', 'pytorch', 'reinforcement-learning']",2021-02-01T03:27:23Z
cestpasphoto__alpha-zero-general,master,6,18,"['alphago', 'alphago-zero', 'alphazero', 'machikoro', 'minivilles', 'numba', 'python', 'pytorch', 'reinforcement-learning', 'santorini', 'santorini-game', 'self-play', 'splendor', 'the-little-prince']",2021-02-10T12:54:54Z
kevintli__mural,master,3,15,"['icml-2021', 'python', 'pytorch', 'reinforcement-learning', 'tensorflow']",2021-02-12T07:43:37Z
Improbable-AI__curiosity_baselines,master,4,10,"['exploration-strategy', 'reinforcement-learning']",2021-02-12T03:27:16Z
verlab__StraightToThePoint_CVPR_2020,main,1,8,"['agent', 'computer-vision', 'cross-modal-learning', 'cvpr', 'fast-forward', 'hyperlapse', 'multimodal-deep-learning', 'multimodal-learning', 'reinforcement-learning', 'text-and-image', 'video-analysis', 'video-fast-forward', 'video-processing', 'video-summarization', 'vision-and-language']",2021-02-11T22:11:32Z
DPS0340__DQNDemo,master,2,6,"['dqn', 'dqn-pytorch', 'hacktoberfest', 'openai-gym', 'reinforcement-learning']",2021-02-13T14:19:01Z
hayashimasa__Robust_MuZero,main,0,5,"['deep-reinforcement-learning', 'muzero', 'pytorch', 'robust-control']",2021-02-11T22:52:35Z
yannisEF__Reinforcement-learning-visualization,main,1,5,"['deep-learning', 'landscape', 'machine-learning', 'neural-network', 'python', 'pytorch', 'reinforcement-learning', 'sac', 'trajectory', 'vignette', 'visualization']",2021-02-06T14:09:47Z
KanishkNavale__DQN-DuelingDQN,master,2,4,"['ddqn-pyotrch', 'deep-learning', 'deep-q-learning-network', 'deep-qlearning-algorithm', 'deep-residual-learning', 'dqn-tensorflow', 'mountaincar-v0', 'openai-gym-environment', 'pytorch', 'reinforcement-learning', 'tensorflow']",2021-02-10T18:44:45Z
anshdavid__pytorch-driving-torcs,master,0,2,"['cpp', 'ddpg-pytorch', 'ppo-pytorch', 'python3', 'pytorch', 'reinforcement-learning', 'torcs', 'torcs-client', 'torcs-rl']",2021-02-06T03:19:44Z
BendeguzToth__torchagents,main,0,1,"['pytorch', 'reinforcement-learning']",2021-02-18T21:00:52Z
SamYuen101234__chrome_dino,master,0,1,"['chrome', 'chrome-dinosaur-game', 'cnn', 'game', 'machine-learning', 'pytorch', 'reinforcement-learning']",2021-02-15T10:12:08Z
cpuheater__imitation-learning-lab,master,0,1,"['imitation-learning', 'pytorch', 'reinforcement-learning']",2021-02-09T14:08:59Z
KasperGroesLudvigsen__reinforcement_learning,main,1,1,"['deep-learning', 'deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-02-18T12:15:07Z
OneUpWallStreet__Mini-Projects,master,0,1,"['artificial-intelligence', 'artificial-neural-networks', 'deep-learning', 'genetic-algorithm', 'jupyter-notebook', 'machine-learning', 'macos', 'minimax-algorithm', 'numpy', 'python', 'pytorch', 'reinforcement-learning', 'tensorflow', 'tensorflow2']",2021-02-19T05:05:31Z
blahBlahhhJ__ProjectProcgen,main,0,0,"['proximal-policy-optimization', 'pytorch', 'reinforcement-learning']",2021-02-09T00:22:18Z
jihoonerd__Proximal-Policy-Optimization,main,0,0,"['ppo', 'pytorch', 'reinforcement-learning']",2021-02-11T08:41:33Z
akshay9__DDPG-Collaboration,main,0,0,"['ddpg-algorithm', 'deep-learning', 'pytorch', 'reinforcement-learning']",2021-02-21T07:47:01Z
terran6__deep-reinforcement-agent,main,0,0,"['ai', 'deep-learning', 'deep-q-network', 'deep-reinforcement-learning', 'pytorch', 'train-agents']",2021-02-15T01:07:46Z
DougZheng__AlphaZero_Gomoku,master,0,0,"['alphazero', 'gomoku', 'libtorch', 'monte-carlo-tree-search', 'multi-thread', 'pytorch', 'reinforcement-learning']",2021-02-15T15:28:21Z
denisyarats__proto,main,15,79,"['control', 'deep-learning', 'dm-control', 'drq', 'gym', 'mujoco', 'pixel', 'proto', 'proto-rl', 'python', 'pytorch', 'reinforcement-learning', 'representation-learning', 'rl', 'sac', 'soft-actor-critic', 'unsupervised-learning', 'unsupervised-rl']",2021-02-22T05:50:15Z
seolhokim__Mujoco-Pytorch,main,11,66,"['ddpg', 'halfcheetah', 'hopper', 'mujoco', 'ppo', 'ppo2', 'pytorch', 'reinforcement-learning', 'sac']",2021-03-01T06:40:34Z
batuhan3526__AirSim-PyTorch-Drone-DDQN-Agent,main,5,22,"['airsim', 'airsim-simulator', 'autonomous-driving', 'autonomous-vehicles', 'ddqn', 'ddqn-pyotrch', 'dqn', 'dqn-pytorch', 'drone', 'pytorch-rl', 'reinforcement-learning', 'rl']",2021-03-08T11:24:04Z
SvenGronauer__RL-Safety-Algorithms,master,3,16,"['algorithms', 'pytorch', 'pytorch-implementation', 'reinforcement-learning', 'safety']",2021-03-01T09:56:58Z
Stanford-ILIAD__Conventions-ModularPolicy,master,4,13,"['collaboration', 'conventions', 'human-ai-interaction', 'modular-networks', 'multiagent-reinforcement-learning']",2021-03-08T06:08:18Z
KanishkNavale__DDPG-PER-PEN,master,0,7,"['actor-critic', 'continuous-action-space', 'ddpg', 'ddpg-agent', 'deep-learning', 'deep-reinforcement-learning', 'lunarlandercontinous-v2', 'openai-gym', 'parameter-noise', 'prioritized-experience-replay', 'python3', 'pytorch', 'reinforcement-learning']",2021-03-01T22:16:36Z
LQNew__AUMC,main,0,6,"['actor-critic', 'deep-reinforcement-learning', 'ensemble', 'mujoco', 'multi-critic']",2021-03-08T01:28:31Z
steven112163__Deep-Learning-and-Practice,main,0,6,"['conditional-gan', 'conditional-normalizing-flows', 'cpp', 'cvae', 'ddpg', 'deep-convolutional-networks', 'deep-learning', 'dqn', 'eegnet', 'python3', 'pytorch', 'reinforcement-learning', 'resnet', 'temporal-difference']",2021-03-09T09:01:37Z
Amin-Sz__Deep-Reinforcement-Learning,master,1,6,"['actor-critic', 'atari2600', 'box2d', 'ddpg', 'ddqn', 'deep-reinforcement-learning', 'evolution-strategies', 'gym', 'keras', 'lstm-td3', 'openai-gym-environments', 'ppo', 'pybullet-environments', 'pygame-learning-environment', 'pytorch', 'sac', 'td3', 'tensorflow']",2021-02-23T20:44:42Z
leonjovanovic__drl-dqn-atari-pong,main,1,4,"['atari-pong', 'double-dqn', 'dqn', 'dueling-dqn', 'multi-step-dqn', 'reinforcement-learning']",2021-03-01T22:25:34Z
SandeepPadhi__AI_That_Plays_Snake,main,0,4,"['dqn-pytorch', 'neural-network', 'pygame', 'python', 'pytorch', 'reinforcement-learning']",2021-03-08T14:37:53Z
SapanaChaudhary__PyTorch-IL-functions,master,0,3,"['deep-imitation-learning', 'entropy-regularizer', 'gaussian-kernel', 'imitation-learning', 'inverse-reinforcement-learning', 'l2-regularization', 'pytorch']",2021-02-23T05:06:59Z
coreylowman__rl_simply,main,0,1,"['pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'rl', 'sac', 'soft-actor-critic', 'td3']",2021-02-22T13:02:04Z
voidful__TextRL,main,62,512,"['chatgpt', 'controlled-nlg', 'gpt-2', 'gpt-3', 'language-model', 'nlg', 'nlp', 'pytorch', 'reinforcement-learning', 'rlhf']",2021-03-18T09:11:36Z
jimmyyhwu__spatial-intention-maps,master,13,85,"['anki-vector', 'deep-reinforcement-learning', 'dqn', 'mobile-manipulation', 'multi-agent-reinforcement-learning', 'pybullet', 'pytorch', 'robotics', 'spatial-action-maps', 'spatial-intention-maps']",2021-03-15T01:19:54Z
zhiyiYo__Alpha-Gobang-Zero,master,21,83,"['alphazero', 'gobang', 'pyqt5', 'pytorch', 'reinforcement-learning']",2021-03-20T15:56:26Z
seolhokim__InverseRL-Pytorch,main,9,49,"['airl', 'eairl', 'gail', 'inverse-reinforcement-learning', 'inverserl', 'pytorch', 'reinforcement-learning', 'sqil', 'vail', 'vairl']",2021-03-11T05:40:52Z
jakegrigsby__super_sac,main,5,28,"['control', 'deep-rl', 'pytorch', 'reinforcement-learning', 'sac']",2021-03-23T17:54:15Z
uvipen__Sonic-PPO-pytorch,master,5,25,"['ai', 'deep-learning', 'gym', 'openai', 'openai-gym', 'ppo', 'ppo2', 'proximal-policy-optimization', 'reinforcement-learning', 'sonic', 'sonic-the-hedgehog']",2021-03-17T15:18:14Z
seungju-k1m__Distributed_RL,main,0,7,"['ape-x', 'distributed', 'impala', 'pytorch', 'r2d2', 'ray', 'redis', 'reinforcement-learning']",2021-03-11T14:11:53Z
OneUpWallStreet__TD-Gammon,master,1,5,"['artificial-intelligence', 'backgammon', 'deep-learning', 'machine-learning', 'nueral-networks', 'numpy', 'python', 'pytorch', 'reinforcement-learning', 'self-play', 'td-gammon']",2021-03-13T14:47:20Z
dogeplusplus__ball-balancer,main,0,2,"['distributed-learning', 'mpi4py', 'pytorch', 'reinforcement-learning']",2021-03-12T18:08:29Z
Sebastian-Griesbach__Minimax-Multi-Agent-Deep-Deterministic-Policy-Gradient,main,0,2,"['multi-agent', 'multi-agent-reinforcement-learning', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2021-03-17T19:41:05Z
IEEE-NITK__Interactive-Multi-Agent-Reinforcement-Learning,main,0,1,"['multi-agent-reinforcement-learning', 'pytorch']",2021-03-25T18:02:40Z
georgeyiasemis__Policy-Gradient-Reinforcement-Learning-on-a-Grid-World,main,0,1,"['deep-reinforcement-learning', 'grid-world', 'policy-gradient', 'pytorch']",2021-03-23T13:51:03Z
wolflegend99__fyp,master,0,1,"['automl', 'neural-architecture-search', 'pytorch', 'reinforcement-learning', 'sklearn']",2021-03-25T14:41:22Z
BY571__TD3-and-Extensions,main,0,1,"['continuous-control', 'd2rl', 'ddpg', 'munchausen-reinforcement-learning', 'nstep-bootstrapping', 'prioritized-experience-replay', 'reinforcement-learning-agent', 'td3']",2021-03-11T17:45:49Z
lykasbongbongbong__Deep-Learning-Side-Projects,master,0,0,"['cpp', 'deep-learning', 'python', 'pytorch', 'reinforcement-learning']",2021-03-17T15:57:12Z
terran6__ddpg-continuous-control,main,1,0,"['actor-critic', 'actor-critic-with-experience-replay', 'artificial-intelligence', 'ddpg', 'deep-deterministic-policy-gradient', 'deep-learning', 'deep-reinforcement-learning', 'multi-agent-reinforcement-learning', 'pytorch', 'reinforcement-agents']",2021-03-18T07:51:40Z
philtabor__Multi-Agent-Deep-Deterministic-Policy-Gradients,master,65,234,"['actor-critic-algorithm', 'actor-critic-methods', 'deep-reinforcement-learning', 'maddpg', 'multi-agent-reinforcement-learning', 'reinforcement-learning']",2021-04-08T05:47:51Z
gordicaleksa__pytorch-learn-reinforcement-learning,main,31,139,"['deep-learning', 'deep-q-network', 'dqn', 'jupyter', 'policy-gradient', 'ppo', 'python', 'pytorch', 'pytorch-dqn', 'pytorch-implementation', 'pytorch-policy-gradient', 'pytorch-ppo', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'rl']",2021-04-06T09:16:13Z
CUN-bjy__policy-distillation-baselines,main,5,41,"['policy-distillation', 'pytorch', 'reinforcement-learning', 'rl', 'stable-baselines', 'transfer-learning']",2021-04-02T08:01:36Z
rl-max__deep-reinforcement-learning-pytorch,main,1,14,[],2021-03-29T14:02:30Z
qiyan98__social-nce-stgcnn,main,5,14,"['contrastive-learning', 'imitation-learning', 'motion-forecasting', 'multi-agent', 'reinforcement-learning', 'representation-learning']",2021-04-01T10:58:20Z
sourenaKhanzadeh__snakeAi,master,3,13,"['deepq-learning', 'markov-decision-processes', 'multiprocessing', 'neural-network', 'pygame', 'pytorch', 'reinforcement-learning']",2021-03-26T19:10:18Z
mokeddembillel__Amortized-SVGD-GAN,main,1,9,"['amortized', 'amortized-svgd', 'continuous-probability-distibution', 'draw-samples', 'gan', 'pytorch', 'pytorch-implementation', 'reinforcement-learning', 'soft-q-learning', 'sql', 'stein-variational-gradient-decent', 'svgd']",2021-04-03T16:54:23Z
georgeyiasemis__SARSA-and-Q-learning-on-a-Windy-Grid-World,main,1,3,"['pytorch', 'q-learning', 'reinforcement-learning', 'sarsa', 'windy-gridworld']",2021-04-04T23:49:44Z
wolflegend99__nas-rl,master,0,2,"['python', 'pytorch', 'reinforcement-learning']",2021-04-09T11:48:15Z
holounic__DvD-TD3,main,0,2,"['pytorch', 'reinforcement-learning', 'td3']",2021-03-27T07:22:24Z
Renovamen__alkaid,main,0,1,"['dqn', 'reinforcement-learning']",2021-04-09T13:10:14Z
shayantaherian__Reinforcement-learning-Mujoco,main,0,1,"['deeplearning', 'mujoco', 'python', 'pytorch', 'reinforcement-learning']",2021-04-03T21:45:27Z
qdevpsi3__qrl-dqn-gym,main,9,31,"['gym', 'pennylane', 'pytorch', 'quantum-computing', 'quantum-reinforcement-learning', 'reinforcement-learning']",2021-04-11T16:37:17Z
qdevpsi3__quantum-arch-search,main,7,29,"['cirq', 'custom-gym-environment', 'deep-reinforcement-learning', 'gym-environment', 'quantum-architecture-search', 'quantum-computing']",2021-04-21T20:28:25Z
Johnny-Zhang92__IRL-Essential-Code,main,4,23,"['gail', 'imitation-learning', 'irl', 'irl-algorithms', 'pytorch', 'pytorch-gail', 'reinforcement-learning']",2021-04-14T02:55:53Z
goktug97__nes-torch,master,3,17,"['evolution-strategies', 'evolution-strategy', 'evolutionary-algorithms', 'natural-evolution-strategies', 'policy-gradient', 'pytorch', 'reinforcement-learning']",2021-04-16T13:15:40Z
LQNew__Deeper_Larger_Actor-Critic_RL,master,0,16,"['actor-critic', 'd2rl', 'ddpg', 'deep-reinforcement-learning', 'ofenet', 'ppo', 'sac', 'td3']",2021-04-15T09:29:56Z
jatinarora2702__gail-pytorch,master,5,14,"['cartpole-v0', 'gail', 'imitation-learning', 'openai-gym', 'policy-gradient', 'ppo-pytorch', 'pytorch', 'reinforcement-learning']",2021-04-24T00:00:26Z
zhihanyang2022__pytorch-sac,main,0,7,"['deep-reinforcement-learning', 'pytorch', 'soft-actor-critic']",2021-04-19T10:31:00Z
LQNew__LWDRLD,master,2,5,"['deep-reinforcement-learning', 'dockerfile', 'double-dqn', 'dqn', 'dueling-dqn', 'prioritized-experience-replay', 'pytorch']",2021-04-22T03:29:34Z
Alwaysproblem__newbiesRL,main,0,2,"['actor-critic', 'awr', 'c51', 'ddpg', 'ddqn', 'deep-reinforcement-learning', 'dqn', 'energy-based-model', 'paper-implementations', 'ppg', 'ppo', 'pytorch', 'q-learning', 'sac', 'td3']",2021-04-25T02:29:04Z
gulzainali98__pytorch-reinforce,master,0,0,[],2021-04-25T13:42:56Z
zhihanyang2022__pytorch-dqn,main,0,0,"['deep-reinforcement-learning', 'dqn-pytorch']",2021-04-14T07:30:51Z
zhihanyang2022__pytorch-ddpg,main,0,0,"['ddpg', 'deep-reinforcement-learning', 'gym', 'pendulum-v0', 'pytorch', 'recurrent-neural-networks']",2021-04-14T13:36:24Z
zhihanyang2022__pytorch-a2c,main,0,0,"['a2c', 'deep-reinforcement-learning', 'pytorch']",2021-04-18T03:29:11Z
thomas-schillaci__mbarc_atari,main,0,0,"['pytorch', 'reinforcement-learning']",2021-04-23T08:03:17Z
thomas-schillaci__mbarc_gridworld,main,0,0,"['pytorch', 'reinforcement-learning']",2021-04-23T08:02:51Z
JeremyKTH__EL2805-Reinforcement-Learning,main,1,0,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-04-24T21:06:08Z
MWeltevrede__DQN,main,0,0,"['deep-reinforcement-learning', 'value-based']",2021-04-20T14:29:33Z
zhihanyang2022__off-policy-continuous-control,pub,10,59,"['actor-critic', 'continuous-control', 'off-policy', 'pytorch', 'rdpg', 'recurrent-neural-network', 'reinforcement-learning', 'rsac', 'rtd3']",2021-05-01T09:41:24Z
thomashirtz__soft-actor-critic,main,3,6,"['actor-critic', 'openai-gym', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2021-04-30T08:29:01Z
GChen-ai__Simple-PPO,main,1,3,"['deep-learning', 'python', 'pytorch', 'reinforcement-learning']",2021-05-01T07:37:17Z
jhammarstedt__PacmanAI,main,0,3,"['deep-learning', 'pytorch', 'reinforcement-learning']",2021-04-29T17:48:06Z
leonjovanovic__drl-policy-gradient-cartpole,main,0,3,"['a2c', 'a3c', 'actor-critic', 'cartpole-enviroment', 'deep-reinforcement-learning', 'policy-gradient', 'pytorch', 'reinforce']",2021-05-03T18:34:41Z
zewei-Zhang__deep-reinforcement-learning,main,0,1,"['atari', 'breakout', 'deep-q-learning', 'dqn', 'gym', 'mspacman', 'pong', 'pytorch', 'reinforcement-learning', 'sac']",2021-05-09T06:22:04Z
pavlosSkev__ipg_ppo,main,1,1,"['deep-reinforcement-learning', 'pytorch-implementation']",2021-05-01T14:34:37Z
rohan1198__Reinforcement-Learning-Deep-Q-Networks,main,0,0,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-05-09T12:10:14Z
ami-iit__adam,main,14,83,"['adam-robotics', 'automatic-differentiation', 'casadi', 'jax', 'motion-planning', 'numpy', 'optimization', 'python', 'pytorch', 'reinforcement-learning', 'rigid-body-dynamics', 'robotics', 'urdf']",2021-05-25T07:55:26Z
banditml__banditml,main,10,64,"['bandits', 'contextual-bandits', 'neural-networks', 'personalization', 'pytorch', 'reinforcement-learning']",2021-05-26T17:11:18Z
nisheeth-golakiya__hybrid-sac,main,11,40,"['openai-gym-environments', 'paper-implementation', 'parameterised-action-spaces', 'parameterized-action', 'pytorch-implementation', 'reinforcement-learning', 'soft-actor-critic']",2021-05-24T10:40:56Z
HFrost0__Reinforcement-Learning-With-Gym,master,0,5,"['beginner', 'gym', 'pytorch', 'pytorch-implementation', 'reinforcement-learning']",2021-05-25T04:43:57Z
ethanmclark1__rl_toolkit,main,0,0,"['a2c', 'deep-reinforcement-learning', 'dueling-dqn', 'openai-gym', 'policy-gradient', 'pytorch', 'q-table', 'reinforcement-learning', 'reproducibility', 'rl-algorithms']",2021-05-14T02:36:35Z
Jakwadu__Deep-RL-Nanodegree,main,0,0,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-05-17T09:53:22Z
rohan1198__Reinforcement-Learning-Policy-Gradient-Methods,main,0,0,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-05-18T06:06:37Z
IDSIA__recurrent-fwp,master,5,46,"['fast-weight-programmers', 'fast-weights', 'language-modeling', 'pytorch', 'recurrent-neural-networks', 'reinforcement-learning', 'torchbeast', 'transformers']",2021-06-10T08:14:28Z
kevaday__alphazero-general,main,16,45,"['alphazero', 'board-game', 'cython', 'deep-learning', 'game', 'reinforcement-learning']",2021-06-01T15:04:52Z
lucaslingle__pytorch_rl2,main,9,44,"['deep-learning', 'meta-learning', 'meta-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-06-05T06:12:37Z
jyf588__SimGAN,master,14,43,"['deep-reinforcement-learning', 'dynamics-learning', 'gym', 'laikago', 'physics-simulation', 'pybullet', 'robotics', 'sim-to-real']",2021-05-31T06:30:50Z
Zhang-Xiaoxue__RL_algorithms_Pytorch,master,12,24,"['a3c', 'actor-critic', 'ddpg-pytorch', 'deep-reinforcement-learning', 'dqn', 'ppo', 'pytorch', 'reinforcement-learning', 'sac']",2021-06-07T07:31:39Z
PoCInnovation__Open-Zero,master,0,14,"['a3c', 'a3c-algorithm', 'chess-ai', 'deepmind', 'gym-environment', 'pytorch', 'q-learning-algorithm', 'reinforcement-learning']",2021-06-01T09:40:49Z
CesareMagnetti__AutomaticUSnavigation,main,0,11,"['computed-tomography', 'computer-vision', 'neural-style-transfer', 'pytorch', 'reinforcement-learning', 'ultrasound-imaging', 'view-planning']",2021-06-10T22:40:36Z
niektuytel__Machine_Learning,main,1,7,"['deeplearning', 'machine-learning', 'python', 'pytorch', 'reinforcementlearning', 'supervisedlearning', 'tensorflow2', 'unsupervisedlearning']",2021-06-09T07:37:45Z
Epsilon10__MARL,master,0,3,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-06-07T21:12:20Z
medric49__connectx,master,0,0,"['gym', 'pytorch', 'reinforcement-learning']",2021-06-06T22:40:49Z
Crazyalltnt__RL-Algorithms-Implement,master,1,0,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2021-06-06T14:10:40Z
rey-allan__deep-rl,main,0,0,"['deep-reinforcement-learning', 'machine-learning', 'pytorch', 'spinningup']",2021-06-10T03:14:25Z
mihdalal__raps,master,12,69,"['artificial-intelligence', 'deep-learning', 'primitives', 'reinforcement-learning', 'robotics']",2021-06-16T21:54:15Z
YiqinYang__ICQ,main,7,55,"['deep-reinforcement-learning', 'deep-rl', 'multi-agent-reinforcement-learning', 'mutli-agent', 'offline', 'pytorch', 'reinforcement-learning']",2021-06-24T04:33:23Z
