moduleProjectID,modulePath,moduleName,startLine,endLine 
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,Encoder,155,174
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,PositionalEncoding,137,152
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,FeedForward,122,134
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,MultiHeadAttention,88,119
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,Attention,69,85
26814,/wk989898__transformer-implement/v0.1/wk989898-transformer-implement-371ef78/transformer.py,Transformer,35,66
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/cnn_embedder.py,CharEmbed,11,36
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/models/base_model.py,BaseModel,13,49
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/cnn_embedder.py,CnnEmbedder,39,98
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/highway.py,Highway,11,31
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/attention.py,Attention,14,109
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/sub_layers.py,MultiHeadAttention,33,86
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/sub_layers.py,PositionwiseFeedForward,88,105
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/sub_layers.py,ScaledDotProductAttention,8,31
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/models/dssm.py,DSSM,19,169
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/seq2seq.py,Transformer,197,371
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/seq2seq.py,Decoder,108,156
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/seq2seq.py,BaseModel,159,195
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/seq2seq.py,PosEmbedder,41,62
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/seq2seq.py,Encoder,65,105
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/decoders/rnn_decoder.py,RNNDecoder,17,270
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/sub_layers.py,EncoderLayer,108,124
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/transformer/sub_layers.py,DecoderLayer,127,148
28541,/laihuiyuan__knowledge-driven-dialogue/maste/knowledge-driven-dialogue-c1df20d66f8a391f4d93bc8fceaa8fe9b08906bc/source/modules/encoders/rnn_encoder.py,RNNEncoder,15,118
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-basic/train.py,Att,132,162
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-basic/train.py,LSTM,66,95
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-basic/train.py,CNN,98,129
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/learner/learner.py,ResNet,64,76
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-basic/attention.py,Attention,6,72
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-char/model.py,RNN,14,33
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-char/model.py,CNN,37,63
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-char/model.py,Att,66,98
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/seq-learning-char/attention.py,Attention,6,72
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/rnn-example/rnn-simple.py,Net,56,67
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/openpose.py,ConvBN,6,21
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/openpose.py,ConvDepthWise,23,41
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/openpose.py,ConvDepthWiseT,43,63
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/openpose.py,OpenPose,66,155
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/linknet.py,DecoderBlock,6,25
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/linknet.py,FaceNet,27,94
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/person-detector/models/spatial_detector.py,SpatialDetector,10,127
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/person-detector/models/detector.py,Detector,9,56
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/models/facenet.py,FaceNet,6,97
29379,/e-lab__pytorch-demos/maste/pytorch-demos-7155a156e086ac576ee5e259983a752bca4d6415/face-keypoint/pretraining/imagenet.py,Capsule,62,73
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson7/model_save.py,LeNet2,11,38
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson7/model_load.py,LeNet2,11,38
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson7/multi_gpu.py,FooNet,48,60
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson7/4_model_load_in_gpu.py,FooNet,9,21
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson3/module_containers.py,ModuleDict,106,122
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson3/module_containers.py,ModuleList,82,90
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/segmentation/tools/unet.py,UNet,7,105
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson4/grad_vanish_explod.py,MLP,13,48
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson2/rmb_classification/model/lenet.py,LeNetSequetial,43,79
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson2/rmb_classification/model/lenet.py,LeNet,7,40
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson2/rmb_classification/model/lenet.py,LeNetSequentialOrderDict,81,122
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson8/dcgan.py,Discriminator,51,85
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson8/dcgan.py,Generator,12,48
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson8/rnn_demo.py,RNN,114,139
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson3/module_containers.py,LeNetSequentialOrderDict,38,66
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson3/module_containers.py,LeNetSequential,13,35
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson6/dropout_regularization.py,MLP,34,55
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson6/bn_application.py,LeNet_bn,21,70
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson6/L2_regularization.py,MLP,34,48
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson1/logistic-regression.py,LR,26,35
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson6/dropout_layer.py,Net,8,20
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson5/hook_methods.py,Net,70,79
29699,/ChenYL2021__pytorch/maste/pytorch-59ceef57476206bf62673a8bcb05ce52f3769aaf/lesson6/bn_and_initialize.py,MLP,10,40
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/modules.py,Dice,27,51
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/modules.py,Attention,54,69
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/modules.py,PRelu,14,24
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/modules.py,ActivationUnit,71,90
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/models.py,DIN,67,116
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/models.py,SIM,167,244
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/models.py,base_model,19,64
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/sequence/models.py,ETA,247,327
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,ESMM,13,55
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,MoE,58,89
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/modules.py,AIT,11,55
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,PLE,211,330
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,kuaishouEBR,332,411
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,MMoE,91,138
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,CGC,140,208
31115,/i-Jayus__RecSystem-Pytorch/maste/RecSystem-Pytorch-18623066b2b63eeafa040340db05f81040b54448/MTL/models.py,AITM,414,450
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/loss.py,FocalLoss,18,47
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,Downsample,73,96
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,Upsample,49,70
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,QKVAttentionLegacy,259,288
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,AttentionBlock,211,256
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,UNet,325,552
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/guided_diffusion_modules/unet.py,QKVAttention,291,322
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/core/base_network.py,BaseNetwork,4,46
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,UNet,7,109
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,FeatureWiseAffine,126,141
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,PositionalEncoding,113,123
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,Downsample,159,165
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,Upsample,149,156
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,ResnetBlock,185,200
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,Block,171,182
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,ResnetBlocWithAttn,233,246
30090,/ssswill__diffusion-pl-study/maste/diffusion-pl-study-7ef5701bc9ee2bbf72d9ad2f665cb44780bebd03/model/sr3_modules/unet.py,SelfAttention,203,230
31531,/CrispenGari__machine-translator/v0.0.1-alph/CrispenGari-machine-translator-bb19d82/seq2seq/attention.py,Attention,5,25
31531,/CrispenGari__machine-translator/v0.0.1-alph/CrispenGari-machine-translator-bb19d82/seq2seq/encoder.py,Encoder,5,25
31531,/CrispenGari__machine-translator/v0.0.1-alph/CrispenGari-machine-translator-bb19d82/seq2seq/seq2seq.py,Seq2Seq,8,51
31531,/CrispenGari__machine-translator/v0.0.1-alph/CrispenGari-machine-translator-bb19d82/seq2seq/decoder.py,Decoder,4,39
31531,/CrispenGari__machine-translator/v0.0.1-alph/CrispenGari-machine-translator-bb19d82/identification/__init__.py,LanguageIndentifierFastText,28,52
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertSelfOutput,150,169
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertSelfAttention,67,146
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertEmbeddings,15,63
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertModel,417,619
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertPooler,395,412
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertEncoder,317,392
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertLayer,265,314
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertOutput,242,260
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertIntermediate,220,239
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/modeling_customized.py,BertAttention,173,216
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/model_classifier.py,ModelClassifier,13,55
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertSelfAttention,67,146
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertEmbeddings,15,63
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertModel,417,619
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertPooler,395,412
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertEncoder,317,392
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertLayer,265,314
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertOutput,242,260
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertIntermediate,220,239
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertAttention,173,216
32002,/Li-Ming-Fan__bert_torch/main/bert_torch-f8a8954971fd7daecadb91c3f9646972a6963bf5/bert_torch_classifier/models/prelm/bert_modeling.py,BertSelfOutput,150,169
33694,/DipeshAggarwal__unet-pytorch/main/unet-pytorch-27fd6ba4c55b881c009187daf22749aac2c2ff04/core/model.py,UNet,78,105
33694,/DipeshAggarwal__unet-pytorch/main/unet-pytorch-27fd6ba4c55b881c009187daf22749aac2c2ff04/core/model.py,Decoder,45,76
33694,/DipeshAggarwal__unet-pytorch/main/unet-pytorch-27fd6ba4c55b881c009187daf22749aac2c2ff04/core/model.py,Encoder,24,43
33694,/DipeshAggarwal__unet-pytorch/main/unet-pytorch-27fd6ba4c55b881c009187daf22749aac2c2ff04/core/model.py,Block,13,22
33631,/dinaber__Fashion-MNIST-classifier-for-Pytorch-built-in-Tensorboard/maste/Fashion-MNIST-classifier-for-Pytorch-built-in-Tensorboard-92f1c00ed75d83b0c7587b8af23469f6b15cd1e2/Fashion-MNISTclassifier.py,MNISTClass,12,38
33845,/KentonMurray__ProxGradPytorch/maste/ProxGradPytorch-c534a49142ac9ec149ca67de24bb0487fde1607b/examples/xor_linf1.py,TwoLayerNet,5,14
33845,/KentonMurray__ProxGradPytorch/maste/ProxGradPytorch-c534a49142ac9ec149ca67de24bb0487fde1607b/tests/testit.py,OneLayerNet,4,25
32821,/Jianwei-Lv__chinese-event-extraction-pytorch/main/chinese-event-extraction-pytorch-33ae0c5353e1f8d963d9625d9eb5dcdcb4174639/CRF.py,CRF,32,265
32821,/Jianwei-Lv__chinese-event-extraction-pytorch/main/chinese-event-extraction-pytorch-33ae0c5353e1f8d963d9625d9eb5dcdcb4174639/models/bert.py,Model,31,118
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/SLN.py,SLN,5,17
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/Tranformer.py,Transformer,9,41
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/Tranformer.py,TransformerSLN,44,75
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/PatchEncoder.py,PatchEncoder,5,57
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/SIREN.py,SIREN,6,33
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Core/PytorchGAN.py,PytorchGAN,12,230
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Core/Generator.py,Generator,12,60
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/Attention.py,MultiHeadSelfAttention,66,91
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/MLP.py,MLP,5,29
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Core/Discriminator.py,Discriminator,11,52
34804,/Nicolivain__ViTGAN/main/ViTGAN-efab0b486e92acce4e8f44fccde15d8e320d46e6/Components/Attention.py,Attention,5,63
34595,/joeljosephjin__metadrop-pytorch/main/metadrop-pytorch-0479ec00ef80fde1e754684e2571e7f5d6c5cd51/model.py,MetaLearner,18,34
34595,/joeljosephjin__metadrop-pytorch/main/metadrop-pytorch-0479ec00ef80fde1e754684e2571e7f5d6c5cd51/model.py,phiNet,115,136
34595,/joeljosephjin__metadrop-pytorch/main/metadrop-pytorch-0479ec00ef80fde1e754684e2571e7f5d6c5cd51/model.py,Net,37,113
35762,/L-F-F-F__yolo-v3-pytorch/maste/yolo-v3-pytorch-28f0a7d52ab0cdec9e2a56af4c8d9a40ddc288c1/darknet.py,Darknet,166,320
35695,/Beyond-AA__CGAN/maste/CGAN-efbcd0e950ce026238cadba5725bc0c1581a5e10/CGAN/Modules.py,Gnet,5,32
35695,/Beyond-AA__CGAN/maste/CGAN-efbcd0e950ce026238cadba5725bc0c1581a5e10/CGAN/Modules.py,Dnet,34,62
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip_load.py,ResNet_Clip,24,64
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/util/losses.py,DistillationLoss,8,64
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,LayerScale,201,208
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,Attention,173,198
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,VisionTransformer,336,521
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,ParallelBlock,284,333
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,ResPostBlock,244,281
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/vit_clip.py,Block,211,241
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip.py,AttentionPool2d,110,143
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip.py,Bottleneck,57,107
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip.py,DropPath,42,54
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip.py,ResNet_Clip,215,261
37858,/jiaowoguanren0615__Clip-Pytorch/main/Clip-Pytorch-fb7a10b9353de5206b1efbf7ba6915a1c4c66c6d/models/resnet_clip.py,ModifiedResNet,146,212
38162,/ayooshkathuria__PyTorch-YOLO-v2/maste/PyTorch-YOLO-v2-5ce7227eed5fb9069cabf5d47911525ddd0e69c7/detect.py,test_net,18,29
38162,/ayooshkathuria__PyTorch-YOLO-v2/maste/PyTorch-YOLO-v2-5ce7227eed5fb9069cabf5d47911525ddd0e69c7/darknet.py,Darknet,221,396
38162,/ayooshkathuria__PyTorch-YOLO-v2/maste/PyTorch-YOLO-v2-5ce7227eed5fb9069cabf5d47911525ddd0e69c7/darknet.py,ReOrgLayer,89,106
38162,/ayooshkathuria__PyTorch-YOLO-v2/maste/PyTorch-YOLO-v2-5ce7227eed5fb9069cabf5d47911525ddd0e69c7/darknet.py,MaxPoolStride1,70,79
